"","x"
"1748",15
"1749",15
"1750",15
"1751",15
"1752",15
"1753",15
"1754",15
"1755",15
"1756",35
"1759",6
"1760",3
"1761",3
"1762",3
"1763",3
"1764",2
"1766",2
"1767",6
"1768",6
"1769",17
"1770",17
"1771",10
"1772",13
"1773",13
"1774",13
"1775",13
"1776",10
"1777",10
"1778",2
"1779",2
"1780",11
"1781",11
"1782",17
"1783",6
"1786",6
"1787",8
"1788",8
"1789",8
"1790",8
"1791",7
"1792",7
"1793",7
"1794",6
"1798",16
"1799",16
"1800",16
"1801",16
"1814",24
"1815",24
"1816",6
"1817",6
"1818",22
"1819",11
"1821",11
"1822",2
"1823",2
"1824",7
"1825",7
"1827",3
"1828",4
"1829",0
"1830",1
"1831",1
"1832",1
"1833",1
"1844",13
"1845",13
"1846",4
"1849",4
"1850",1
"1852",4
"1853",0
"1854",8
"1855",7
"1856",4
"1857",4
"1858",4
"1859",4
"1860",7
"1861",7
"1862",26
"1863",53
"1864",53
"1865",53
"1866",25
"1867",25
"1868",25
"1869",25
"1872",53
"1873",53
"1874",53
"1875",24
"1876",26
"1877",26
"1878",26
"1879",26
"1880",23
"1881",21
"1882",3
"1883",21
"1884",46
"1885",7
"1886",8
"1887",8
"1888",8
"1889",5
"1890",21
"1891",46
"1892",2
"1893",24
"1894",46
"1895",46
"1896",46
"1897",46
"1898",46
"1899",46
"1900",46
"1901",46
"1902",13
"1903",13
"1904",18
"1905",18
"1906",18
"1907",14
"1908",1
"1909",1
"1910",0
"1911",7
"1912",6
"1913",53
"1914",53
"1915",23
"1916",43
"1917",43
"1931",1
"1936",1
"1942",59
"1943",3
"1944",36
"1945",36
"1946",0
"1947",0
"1948",6
"1949",6
"1950",6
"1951",6
"1952",9
"1953",0
"1954",8
"1977",8
"1978",3
"1979",16
"1980",14
"1981",14
"1982",14
"1983",15
"1984",15
"1988",5
"1989",5
"1991",5
"1992",7
"1997",5
"1998",5
"1999",7
"2007",16
"2008",0
"2009",7
"2010",7
"2011",7
"2012",7
"2013",7
"2014",7
"2015",7
"2016",7
"2036",2
"2045",65
"2046",65
"2047",65
"2048",65
"2049",65
"2050",65
"2051",65
"2053",0
"2054",0
"2058",10
"2066",39
"2067",3
"2068",3
"2110",1
"2115",5
"2134",5
"2137",3
"2138",30
"2141",28
"2142",28
"2143",15
"2144",19
"2145",19
"2146",19
"2147",14
"2148",2
"2149",2
"2150",14
"2151",14
"2152",5
"2153",5
"2154",14
"2155",14
"2156",51
"2157",51
"2158",51
"2167",1
"2168",1
"2169",1
"2173",2
"2175",7
"2176",2
"2181",2
"2239",9
"2240",9
"2241",4
"2242",4
"2243",4
"2244",6
"2245",0
"2246",0
"2247",0
"2248",6
"2249",2
"2250",3
"2251",6
"2252",7
"2253",5
"2254",5
"2255",5
"2256",5
"2257",7
"2258",6
"2259",9
"2261",8
"2262",8
"2303",12
"2307",9
"2308",9
"2309",9
"2310",9
"2311",12
"2326",4
"2327",4
"2328",4
"2329",7
"2336",4
"2337",7
"2338",1
"2339",3
"2340",12
"2341",0
"2342",0
"2343",7
"2344",7
"2345",7
"2346",7
"2347",3
"2348",3
"2349",3
"2350",4
"2351",4
"2352",4
"2353",4
"2359",1
"2360",1
"2361",3
"2362",0
"2374",3
"2375",23
"2376",7
"2387",22
"2388",2
"2389",2
"2390",18
"2391",0
"2392",5
"2393",16
"2394",20
"2395",20
"2396",20
"2397",20
"2398",18
"2399",10
"2400",10
"2401",37
"2402",4
"2403",37
"2404",2
"2405",37
"2406",37
"2407",37
"2408",37
"2451",20
"2455",22
"2456",22
"2457",22
"2458",22
"2459",22
"2460",22
"2461",4
"2462",22
"2469",21
"2470",21
"2471",27
"2472",7
"2473",6
"2474",6
"2475",6
"2476",6
"2477",7
"2478",8
"2479",1
"2480",1
"2481",7
"2482",7
"2483",21
"2484",27
"2485",1
"2486",2
"2487",2
"2488",2
"2489",0
"2490",2
"2491",14
"2493",27
"2494",27
"2495",27
"2496",27
"2497",23
"2498",18
"2499",23
"2500",23
"2501",23
"2502",23
"2503",19
"2504",5
"2505",5
"2506",24
"2507",24
"2508",1
"2509",24
"2510",24
"2511",24
"2512",24
"2513",24
"2514",24
"2515",24
"2520",0
"2521",0
"2522",0
"2523",0
"2524",2
"2525",1
"2526",3
"2527",2
"2528",0
"2529",0
"2530",5
"2531",5
"2532",3
"2533",3
"2534",3
"2535",0
"2536",2
"2539",2
"2542",5
"2543",0
"2544",0
"2545",3
"2547",8
"2549",8
"2550",8
"2551",8
"2552",8
"2553",9
"2554",1
"2555",2
"2556",2
"2557",2
"2558",6
"2559",7
"2560",7
"2561",7
"2562",7
"2563",7
"2564",7
"2565",8
"2566",7
"2567",7
"2568",2
"2569",2
"2570",14
"2571",1
"2572",2
"2573",8
"2574",1
"2575",8
"2576",0
"2577",6
"2578",6
"2579",6
"2580",6
"2581",17
"2584",5
"2585",0
"2587",0
"2588",5
"2591",17
"2592",17
"2593",17
"2598",7
"2599",34
"2600",0
"2601",7
"2602",7
"2603",7
"2604",7
"2616",34
"2617",34
"2618",34
"2619",4
"2620",0
"2624",1
"2625",1
"2626",1
"2627",1
"2628",2
"2629",2
"2632",2
"2633",2
"2640",0
"2641",1
"2642",1
"2655",1
"2658",8
"2659",3
"2660",8
"2664",0
"2665",0
"2666",0
"2667",0
"2680",0
"2681",0
"2682",0
"2683",0
"2684",0
"2685",0
"2686",0
"2687",0
"2688",0
"2689",0
"2690",2
"2691",2
"2692",2
"2695",0
"2697",0
"2698",4
"2699",4
"2700",0
"2701",9
"2702",10
"2703",10
"2704",10
"2705",10
"2706",15
"2707",32
"2708",32
"2709",3
"2710",3
"2711",32
"2712",26
"2713",2
"2714",32
"2715",32
"2716",1
"2721",8
"2722",2
"2723",40
"2724",40
"2725",40
"2726",40
"2727",40
"2728",40
"2729",40
"2730",40
"2731",40
"2732",40
"2733",40
"2734",40
"2735",5
"2736",9
"2737",9
"2738",6
"2739",13
"2740",3
"2741",3
"2742",13
"2743",23
"2744",5
"2745",5
"2746",1
"2747",2
"2748",23
"2749",23
"2750",23
"2751",23
"2752",16
"2753",19
"2754",19
"2755",19
"2756",19
"2757",18
"2758",15
"2759",2
"2760",15
"2761",46
"2762",46
"2763",14
"2764",2
"2765",46
"2766",46
"2767",46
"2768",46
"2769",19
"2770",19
"2771",21
"2772",2
"2773",9
"2774",9
"2775",9
"2777",9
"2778",9
"2779",9
"2780",9
"2781",9
"2782",9
"2783",9
"2784",9
"2785",9
"2786",9
"2787",9
"2788",9
"2789",9
"2790",7
"2791",16
"2792",16
"2793",16
"2794",16
"2795",16
"2796",18
"2797",2
"2800",7
"2801",7
"2802",18
"2809",18
"2810",1
"2813",5
"2827",5
"2828",3
"2833",17
"2838",1
"2839",16
"2840",0
"2841",18
"2842",18
"2843",18
"2844",18
"2845",18
"2846",18
"2847",18
"2848",18
"2849",0
"2850",0
"2851",2
"2852",0
"2853",0
"2854",1
"2855",1
"2856",2
"2857",1
"2859",1
"2860",0
"2861",13
"2862",2
"2863",2
"2864",15
"2865",15
"2866",15
"2867",14
"2868",14
"2869",11
"2870",11
"2871",11
"2872",24
"2873",3
"2874",2
"2875",2
"2876",11
"2877",11
"2878",1
"2879",1
"2880",3
"2881",3
"2882",24
"2883",0
"2886",14
"2887",13
"2888",4
"2889",24
"2890",24
"2891",24
"2892",24
"2894",18
"2895",18
"2896",18
"2897",25
"2898",53
"2899",14
"2900",14
"2901",14
"2904",4
"2905",4
"2906",4
"2907",4
"2908",4
"2909",4
"2910",4
"2911",4
"2912",4
"2913",4
"2914",4
"2915",4
"2916",53
"2917",53
"2918",53
"2919",53
"2920",53
"2921",11
"2922",12
"2923",2
"2924",13
"2925",13
"2926",12
"2927",9
"2929",9
"2930",28
"2931",2
"2932",3
"2935",11
"2936",28
"2937",28
"2938",28
"2939",28
"2940",28
"2941",5
"2942",13
"2943",11
"2944",11
"2945",11
"2946",11
"2947",14
"2955",6
"2956",6
"2957",10
"2958",3
"2959",3
"2960",4
"2961",4
"2962",0
"2963",5
"2964",6
"2965",10
"2966",5
"2967",1
"2968",13
"2969",13
"2970",0
"2971",10
"2972",10
"2973",10
"2974",10
"2975",0
"2976",8
"2977",8
"2978",11
"2979",11
"2980",7
"2981",7
"2982",7
"2985",7
"2986",12
"2987",8
"2988",1
"2989",12
"2990",1
"2991",1
"3011",9
"3012",10
"3013",10
"3014",9
"3015",3
"3016",6
"3017",3
"3018",9
"3019",9
"3020",3
"3021",9
"3022",9
"3023",10
"3024",3
"3025",3
"3026",0
"3027",10
"3028",20
"3029",21
"3030",21
"3031",21
"3032",21
"3033",19
"3034",19
"3035",0
"3036",0
"3037",19
"3038",9
"3039",2
"3040",9
"3041",30
"3042",3
"3043",3
"3044",3
"3045",3
"3046",9
"3047",30
"3048",12
"3049",22
"3050",20
"3051",1
"3052",30
"3053",30
"3054",30
"3055",30
"3056",30
"3057",30
"3058",30
"3059",30
"3062",2
"3065",5
"3066",1
"3067",1
"3068",1
"3069",1
"3070",1
"3071",1
"3072",1
"3073",1
"3074",1
"3075",1
"3076",2
"3077",1
"3078",1
"3079",1
"3080",2
"3081",2
"3082",2
"3083",1
"3084",0
"3085",1
"3086",22
"3087",1
"3089",1
"3090",4
"3091",4
"3106",7
"3107",14
"3108",11
"3109",11
"3110",11
"3111",11
"3112",14
"3113",1
"3116",1
"3117",18
"3127",1
"3128",18
"3129",1
"3130",1
"3131",14
"3132",7
"3133",0
"3134",18
"3135",18
"3136",18
"3137",18
"3138",18
"3139",18
"3140",6
"3142",17
"3145",17
"3146",17
"3147",11
"3148",11
"3149",11
"3150",2
"3151",1
"3152",2
"3153",4
"3156",11
"3157",4
"3158",4
"3159",4
"3160",4
"3161",4
"3162",4
"3163",4
"3164",15
"3165",19
"3166",47
"3167",19
"3168",47
"3169",47
"3170",8
"3171",20
"3172",2
"3173",2
"3174",20
"3177",37
"3178",9
"3179",8
"3180",1
"3181",10
"3182",9
"3183",3
"3184",8
"3187",8
"3188",9
"3189",8
"3190",8
"3191",8
"3192",8
"3193",8
"3194",2
"3195",2
"3200",2
"3201",2
"3204",11
"3205",1
"3206",0
"3208",1
"3222",12
"3238",29
"3239",16
"3240",16
"3241",1
"3242",1
"3243",16
"3244",22
"3245",5
"3246",5
"3247",5
"3248",4
"3249",4
"3250",5
"3251",16
"3252",1
"3253",22
"3254",2
"3255",22
"3256",22
"3257",22
"3258",22
"3259",20
"3260",0
"3261",2
"3262",2
"3263",15
"3264",15
"3266",29
"3267",16
"3268",19
"3269",19
"3270",19
"3271",13
"3272",13
"3273",14
"3274",14
"3275",14
"3276",14
"3277",14
"3278",14
"3279",4
"3280",4
"3281",14
"3282",73
"3283",11
"3284",11
"3287",17
"3288",11
"3289",17
"3290",17
"3291",17
"3292",17
"3320",38
"3321",19
"3322",38
"3323",10
"3324",14
"3325",14
"3326",11
"3327",73
"3329",1
"3365",13
"3366",11
"3367",11
"3368",11
"3369",13
"3370",0
"3371",0
"3373",5
"3374",5
"3375",5
"3376",13
"3377",1
"3378",2
"3380",13
"3381",0
"3382",13
"3383",0
"3384",13
"3385",13
"3386",13
"3387",13
"3388",13
"3389",29
"3390",37
"3391",37
"3392",15
"3393",15
"3398",15
"3399",13
"3400",19
"3401",19
"3402",19
"3403",19
"3404",13
"3405",15
"3406",37
"3407",3
"3408",12
"3409",12
"3410",37
"3411",16
"3412",16
"3413",16
"3414",10
"3415",10
"3416",0
"3417",0
"3418",16
"3421",16
"3422",16
"3423",28
"3424",3
"3425",4
"3426",11
"3427",37
"3429",32
"3430",40
"3431",40
"3432",40
"3433",40
"3434",28
"3435",28
"3436",2
"3443",21
"3444",21
"3445",47
"3446",8
"3447",13
"3448",13
"3449",7
"3450",21
"3451",47
"3452",7
"3453",5
"3454",27
"3455",32
"3456",2
"3457",47
"3458",47
"3459",47
"3460",47
"3461",47
"3462",47
"3463",47
"3464",47
"3465",47
"3466",47
"3467",47
"3468",47
"3470",33
"3471",9
"3472",19
"3473",19
"3478",14
"3479",14
"3487",3
"3488",3
"3489",3
"3490",4
"3491",4
"3492",4
"3493",5
"3494",5
"3495",12
"3496",10
"3497",10
"3498",10
"3499",10
"3500",9
"3501",9
"3502",9
"3503",0
"3504",0
"3505",0
"3506",0
"3507",9
"3508",9
"3509",5
"3510",5
"3511",10
"3512",10
"3513",0
"3514",5
"3515",1
"3516",10
"3517",3
"3518",5
"3523",8
"3524",8
"3527",10
"3528",0
"3529",12
"3530",10
"3531",3
"3532",3
"3533",3
"3534",11
"3535",1
"3536",3
"3537",3
"3538",0
"3541",11
"3542",10
"3543",11
"3544",11
"3545",11
"3546",11
"3548",5
"3549",5
"3550",0
"3551",0
"3552",0
"3553",1
"3554",3
"3555",4
"3556",4
"3557",1
"3558",4
"3559",0
"3560",5
"3561",5
"3562",4
"3565",2
"3568",4
"3569",5
"3570",0
"3571",0
"3574",9
"3575",11
"3576",11
"3577",11
"3578",9
"3579",14
"3580",14
