node,all,replace,delins
13030,48,42,6
13031,39,35,4
13032,39,35,4
13034,39,35,4
13035,5,1,4
13036,5,1,4
13037,2,0,2
13038,2,0,2
13041,1,1,0
13042,1,1,0
13051,131,107,24
13052,144,138,6
13053,131,107,24
13054,54,49,5
13055,54,49,5
13056,54,49,5
13057,54,49,5
13058,54,49,5
13059,54,49,5
13060,54,49,5
13061,54,49,5
13062,20,7,13
13063,11,9,2
13064,20,7,13
13065,54,49,5
13066,54,49,5
13067,54,49,5
13068,13,12,1
13069,13,12,1
13070,8,7,1
13071,31,13,18
13074,7,6,1
13075,7,6,1
13076,54,49,5
13077,14,13,1
13078,14,13,1
13079,23,15,8
13080,48,31,17
13081,34,30,4
13082,7,7,0
13087,48,31,17
13088,29,23,6
13089,29,23,6
13090,14,5,9
13091,14,5,9
13092,4,4,0
13093,4,2,2
13094,4,2,2
13095,1,0,1
13096,1,0,1
13098,6,0,6
13099,6,0,6
13100,34,30,4
13101,161,132,29
13102,2,2,0
13103,2,2,0
13104,2,2,0
13105,2,2,0
13106,2,0,2
13110,91,66,25
13111,17,13,4
13112,23,17,6
13113,23,17,6
13114,23,17,6
13115,23,17,6
13116,20,16,4
13117,48,18,30
13118,48,18,30
13119,22,13,9
13120,5,4,1
13121,3,3,0
13122,3,3,0
13123,3,3,0
13124,4,4,0
13125,48,18,30
13126,3,3,0
13127,22,13,9
13128,3,2,1
13133,20,15,5
13134,16,12,4
13135,16,12,4
13136,16,12,4
13137,16,12,4
13139,5,1,4
13140,22,13,9
13141,22,13,9
13142,22,13,9
13143,22,13,9
13144,6,3,3
13145,6,3,3
13146,77,60,17
13147,77,60,17
13148,227,162,65
13166,10,6,4
13168,33,14,19
13171,33,14,19
13172,12,4,8
13173,12,4,8
13174,12,4,8
13175,12,4,8
13176,12,4,8
13177,12,4,8
13179,9,5,4
13192,9,5,4
13197,10,6,4
13198,10,6,4
13199,15,7,8
13200,15,7,8
13201,15,7,8
13202,16,12,4
13203,15,7,8
13204,16,12,4
13205,16,12,4
13206,40,26,14
13209,38,25,13
13210,38,25,13
13211,29,21,8
13212,29,21,8
13213,10,7,3
13214,10,7,3
13215,29,21,8
13216,7,4,3
13217,7,3,4
13218,5,1,4
13219,5,1,4
13221,5,1,4
13222,5,1,4
13227,5,1,4
13228,5,1,4
13231,71,40,31
13232,71,40,31
13234,41,34,7
13235,41,34,7
13244,71,40,31
13245,45,26,19
13246,4,3,1
13247,4,2,2
13248,71,40,31
13249,71,40,31
13250,38,25,13
13251,38,25,13
13252,15,9,6
13253,15,9,6
13259,14,2,12
13260,14,2,12
13269,35,27,8
13270,35,27,8
13271,41,34,7
13277,4,4,0
13278,4,4,0
13279,4,4,0
13288,4,4,0
13289,4,4,0
13291,22,15,7
13292,1,0,1
13293,1,0,1
13294,17,12,5
13295,17,12,5
13296,17,12,5
13297,17,12,5
13298,19,15,4
13299,19,3,16
13300,19,3,16
13301,19,3,16
13302,14,7,7
13303,19,3,16
13304,1,1,0
13305,1,1,0
13306,19,15,4
13307,6,2,4
13308,14,7,7
13309,14,7,7
13310,14,7,7
13311,14,7,7
13312,14,7,7
13313,14,7,7
13314,14,7,7
13315,14,7,7
13316,6,4,2
13317,6,4,2
13318,6,4,2
13319,22,16,6
13320,22,16,6
13321,22,16,6
13322,22,16,6
13323,22,16,6
13324,22,16,6
13325,8,0,8
13326,22,16,6
13327,22,16,6
13328,45,26,19
13329,45,26,19
13330,15,7,8
13332,3,2,1
13333,3,2,1
13334,28,20,8
13335,10,6,4
13336,44,34,10
13337,44,34,10
13338,6,4,2
13339,6,4,2
13340,28,20,8
13341,92,63,29
13342,92,63,29
13343,34,25,9
13344,34,25,9
13345,80,59,21
13346,8,7,1
13347,14,12,2
13348,92,63,29
13349,9,3,6
13350,2,0,2
13351,34,25,9
13353,34,25,9
13354,34,25,9
13355,80,59,21
13356,80,59,21
13357,80,59,21
13358,80,59,21
13359,134,97,37
13360,73,56,17
13361,73,56,17
13362,73,56,17
13363,73,56,17
13367,15,11,4
13368,6,3,3
13369,6,3,3
13370,15,11,4
13371,33,29,4
13376,17,17,0
13386,73,56,17
13387,73,56,17
13388,16,8,8
13389,16,8,8
13390,16,8,8
13391,16,8,8
13392,16,8,8
13393,16,8,8
13394,16,8,8
13395,16,8,8
13396,1,1,0
13397,1,1,0
13398,6,6,0
13399,6,6,0
13400,4,4,0
13401,1,1,0
13406,83,69,14
13407,10,10,0
13408,10,10,0
13409,12,12,0
13410,28,28,0
13411,12,12,0
13412,10,10,0
13413,10,10,0
13414,28,28,0
13415,6,6,0
13416,6,6,0
13417,83,69,14
13418,10,6,4
13419,10,6,4
13420,10,6,4
13421,10,6,4
13423,5,1,4
13424,1,0,1
13425,1,0,1
13427,7,1,6
13428,1,1,0
13429,84,58,26
13430,84,58,26
13431,7,5,2
13432,7,5,2
13433,96,66,30
13436,27,19,8
13437,27,19,8
13438,134,97,37
13439,134,97,37
13440,134,97,37
13441,134,97,37
13442,96,81,15
13443,227,162,65
13444,227,162,65
13445,103,77,26
13446,28,13,15
13447,103,77,26
13448,227,162,65
13449,180,160,20
13450,10,8,2
13451,14,12,2
13452,14,12,2
13453,6,6,0
13454,227,162,65
13455,227,162,65
13456,32,17,15
13457,32,17,15
13458,14,11,3
13459,14,11,3
13460,7,7,0
13461,180,160,20
13462,128,110,18
13483,36,22,14
13484,36,22,14
13485,128,110,18
13486,12,11,1
13487,6,5,1
13490,22,15,7
13491,16,14,2
13492,128,110,18
13493,18,11,7
13494,18,11,7
13495,83,69,14
13496,19,9,10
13497,180,160,20
13498,180,160,20
13499,180,160,20
13500,180,160,20
13501,180,160,20
13502,180,160,20
13503,180,160,20
13504,180,160,20
13506,227,162,65
13509,128,110,18
13510,15,8,7
13511,20,12,8
13512,2,1,1
13515,2,1,1
13516,10,9,1
13517,2,2,0
13519,16,7,9
13520,16,7,9
13521,219,126,93
13522,219,126,93
13523,219,126,93
13524,1,1,0
13525,1,1,0
13526,21,13,8
13527,21,13,8
13529,12,4,8
13530,33,30,3
13531,33,30,3
13535,44,31,13
13536,69,61,8
13537,69,61,8
13538,17,14,3
13539,1,0,1
13540,1,0,1
13542,16,7,9
13543,16,7,9
13544,46,40,6
13545,3,1,2
13546,3,1,2
13547,3,1,2
13548,3,1,2
13549,3,1,2
13550,3,1,2
13551,3,1,2
13582,142,107,35
13583,142,107,35
13586,142,107,35
13587,114,91,23
13588,9,9,0
13589,6,6,0
13590,142,107,35
13591,142,107,35
13592,114,91,23
13593,6,6,0
13602,27,22,5
13603,6,6,0
13604,6,6,0
13605,6,5,1
13607,6,5,1
13613,1,1,0
13614,48,41,7
13615,2,2,0
13616,36,29,7
13617,36,29,7
13618,36,29,7
13619,36,29,7
13620,38,32,6
13621,38,32,6
13622,154,126,28
13623,154,126,28
13626,8,2,6
13627,10,10,0
13628,154,126,28
13629,154,126,28
13632,3,1,2
13633,3,1,2
13634,85,75,10
13635,85,75,10
13636,21,13,8
13637,18,14,4
13638,16,12,4
13639,16,12,4
13640,16,12,4
13641,14,10,4
13642,26,18,8
13643,26,18,8
13644,22,18,4
13645,26,18,8
13646,26,18,8
13647,16,12,4
13648,22,18,4
13651,18,14,4
13652,22,18,4
13653,15,13,2
13654,15,13,2
13655,55,45,10
13656,11,6,5
13657,11,6,5
13658,51,31,20
13659,51,31,20
13660,16,7,9
13661,2,2,0
13662,2,2,0
13663,6,6,0
13664,6,6,0
13667,4,0,4
13668,4,0,4
13669,4,0,4
13670,12,3,9
13673,3,3,0
13674,5,1,4
13675,5,1,4
13677,5,1,4
13678,5,1,4
13679,5,1,4
13680,12,3,9
13681,12,3,9
13682,1,1,0
13685,114,91,23
13686,114,91,23
13687,114,91,23
13688,114,91,23
13689,114,91,23
13690,114,91,23
13691,114,91,23
13692,114,91,23
13693,219,126,93
13694,12,4,8
13695,82,67,15
13697,12,8,4
13698,13,8,5
13699,12,8,4
13700,21,11,10
13701,21,11,10
13702,21,11,10
13703,11,6,5
13704,21,11,10
13705,1,1,0
13706,1,1,0
13707,1,1,0
13710,11,6,5
13713,11,6,5
13714,11,6,5
13715,7,5,2
13716,11,6,5
13717,11,6,5
13718,20,15,5
13719,4,0,4
13720,11,11,0
13721,11,11,0
13722,81,72,9
13728,81,72,9
13731,6,2,4
13734,4,2,2
13735,4,2,2
13737,232,150,82
13757,40,22,18
13758,16,12,4
13762,219,126,93
13763,23,20,3
13764,23,20,3
13765,123,97,26
13766,123,97,26
13767,123,97,26
13768,90,71,19
13769,90,71,19
13770,90,71,19
13771,20,12,8
13772,20,12,8
13773,20,12,8
13774,90,71,19
13775,90,71,19
13776,232,150,82
13777,232,150,82
13778,11,6,5
13779,11,6,5
13780,232,150,82
13781,5,4,1
13782,5,4,1
13783,232,150,82
13784,232,150,82
13785,30,27,3
13786,30,27,3
13787,17,15,2
13788,17,15,2
13789,221,197,24
13790,36,14,22
13791,20,6,14
13792,48,23,25
13793,92,66,26
13794,92,66,26
13796,12,6,6
13797,12,6,6
13798,12,6,6
13799,94,77,17
13800,15,10,5
13801,28,9,19
13802,28,9,19
13803,28,9,19
13804,28,9,19
13805,15,10,5
13806,94,57,37
13807,37,17,20
13808,3,1,2
13809,3,1,2
13810,26,13,13
13811,26,13,13
13812,58,38,20
13813,58,38,20
13814,58,38,20
13815,58,38,20
13816,58,38,20
13817,58,38,20
13818,58,38,20
13819,58,38,20
13820,58,38,20
13821,58,38,20
13822,58,38,20
13823,58,38,20
13824,29,13,16
13825,92,66,26
13826,221,197,24
13827,149,118,31
13828,149,118,31
13832,34,31,3
13833,34,31,3
13840,33,22,11
13841,33,22,11
13842,43,41,2
13843,48,27,21
13844,48,27,21
13845,12,12,0
13846,12,12,0
13847,149,118,31
13849,38,25,13
13850,72,56,16
13851,72,56,16
13852,72,56,16
13853,48,36,12
13854,41,27,14
13855,41,27,14
13856,20,11,9
13857,1,0,1
13858,1,0,1
13859,15,7,8
13860,15,7,8
13861,15,7,8
13862,15,7,8
13863,17,10,7
13864,21,7,14
13865,21,7,14
13866,21,7,14
13867,21,7,14
13868,21,13,8
13874,21,7,14
13875,21,7,14
13876,21,7,14
13877,21,13,8
13878,4,1,3
13879,2,1,1
13880,17,9,8
13881,41,27,14
13882,41,27,14
13883,4,0,4
13884,21,13,8
13885,5,1,4
13886,5,1,4
13887,2,0,2
13888,2,0,2
13889,2,0,2
13890,2,0,2
13891,6,3,3
13892,6,3,3
13893,7,4,3
13894,14,8,6
13895,14,8,6
13896,7,3,4
13897,14,8,6
13899,2,0,2
13900,7,3,4
13901,113,80,33
13902,113,80,33
13903,113,80,33
13904,111,97,14
13905,12,9,3
13906,9,9,0
13907,5,5,0
13908,7,7,0
13909,113,80,33
13910,113,80,33
13911,16,13,3
13912,16,13,3
13913,23,23,0
13914,23,23,0
13915,23,23,0
13916,8,6,2
13917,8,6,2
13918,8,6,2
13919,19,9,10
13920,19,9,10
13921,111,97,14
13923,17,9,8
13924,17,9,8
13925,41,33,8
13926,7,7,0
13927,3,3,0
13928,9,9,0
13929,9,9,0
13930,111,97,14
13931,1,1,0
13932,1,1,0
13933,1,1,0
13934,1,1,0
13935,84,68,16
13936,66,51,15
13937,39,34,5
13938,139,96,43
13939,125,105,20
13940,66,50,16
13941,45,34,11
13942,45,34,11
13943,125,105,20
13944,34,29,5
13945,34,29,5
13946,15,9,6
13947,9,6,3
13948,24,13,11
13949,11,5,6
13951,24,13,11
13953,11,5,6
13954,11,5,6
13955,11,5,6
13956,34,29,5
13959,1,0,1
13960,1,0,1
13962,1,1,0
13963,10,4,6
13964,1,0,1
13965,117,109,8
13971,149,118,31
13972,149,118,31
13973,149,118,31
13974,5,3,2
13975,2,2,0
13978,2,0,2
13979,3,3,0
13982,3,3,0
13983,1,1,0
13984,39,31,8
13985,39,31,8
13989,114,100,14
13990,114,100,14
13991,33,33,0
13992,149,118,31
13993,14,14,0
13995,5,3,2
13996,2,2,0
13998,94,78,16
14001,3,1,2
14004,16,13,3
14005,37,34,3
14006,21,19,2
14007,6,4,2
14008,6,4,2
14009,2,0,2
14010,7,5,2
14011,9,5,4
14012,36,31,5
14013,7,4,3
14014,9,5,4
14015,9,5,4
14016,37,34,3
14017,17,11,6
14018,94,78,16
14019,17,10,7
14020,11,6,5
14021,11,6,5
14022,2,0,2
14023,12,7,5
14024,24,7,17
14025,24,7,17
14026,10,4,6
14029,10,4,6
14030,10,4,6
14031,10,4,6
14032,1,1,0
14033,1,1,0
14034,9,9,0
14035,9,9,0
14036,6,6,0
14037,4,2,2
14038,4,2,2
14039,3,0,3
14040,3,0,3
14041,4,2,2
14042,4,4,0
14043,6,6,0
14046,8,8,0
14048,1,0,1
14051,65,51,14
14052,65,51,14
14053,4,4,0
14054,65,51,14
14055,65,51,14
14056,90,71,19
14057,90,71,19
14058,43,37,6
14059,43,37,6
14060,140,111,29
14062,8,5,3
14063,8,5,3
14064,20,9,11
14065,20,9,11
14066,20,9,11
14067,20,9,11
14072,140,111,29
14073,140,111,29
14080,2,2,0
14082,6,6,0
14083,140,111,29
14084,140,111,29
14091,2,2,0
14111,32,22,10
14114,13,9,4
14115,13,9,4
14116,16,16,0
14117,14,14,0
14118,16,16,0
14120,16,16,0
14125,155,147,8
14126,155,147,8
14128,5,5,0
14129,5,5,0
14130,2,2,0
14131,2,2,0
14132,2,2,0
14133,2,2,0
14138,129,110,19
14139,129,110,19
14140,3,1,2
14141,1,0,1
14142,1,0,1
14144,3,3,0
14146,3,3,0
14151,4,4,0
14153,19,19,0
14154,19,19,0
14155,19,19,0
14156,19,19,0
14157,75,47,28
14158,6,6,0
14159,6,6,0
14160,6,6,0
14161,6,6,0
14163,45,26,19
14164,45,26,19
14165,22,17,5
14166,22,17,5
14168,4,3,1
14169,4,3,1
14170,45,26,19
14171,49,40,9
14172,9,7,2
14173,11,7,4
14174,11,7,4
14175,6,5,1
14176,45,26,19
14177,45,26,19
14178,7,7,0
14179,7,7,0
14180,4,4,0
14181,4,4,0
14182,4,4,0
14183,4,4,0
14184,49,40,9
14185,15,11,4
14186,49,40,9
14187,49,40,9
14188,49,40,9
14190,24,18,6
14193,42,31,11
14194,24,16,8
14199,24,16,8
14200,42,31,11
14201,5,5,0
14202,5,5,0
14203,20,18,2
14204,31,21,10
14205,5,3,2
14208,1,0,1
14209,1,0,1
14210,7,4,3
14217,7,2,5
14218,7,2,5
14219,6,3,3
14220,6,3,3
14221,7,0,7
14222,7,0,7
14223,5,2,3
14224,7,0,7
14225,5,2,3
14226,5,2,3
14227,32,32,0
14228,32,32,0
14233,21,17,4
14234,12,10,2
14238,41,29,12
14239,41,29,12
14240,33,29,4
14241,2,2,0
14242,33,29,4
14252,33,29,4
14253,33,29,4
14254,33,29,4
14255,33,29,4
14256,1,1,0
14260,9,3,6
14261,9,3,6
14262,30,22,8
14263,1,1,0
14264,24,17,7
14265,33,22,11
14266,33,22,11
14267,33,22,11
14268,30,24,6
14272,4,4,0
14273,4,4,0
14295,15,15,0
14296,15,15,0
14297,64,49,15
14315,159,130,29
14319,159,130,29
14321,109,93,16
14322,2,0,2
14323,12,10,2
14324,14,12,2
14325,14,12,2
14326,14,12,2
14327,13,9,4
14328,13,9,4
14329,3,0,3
14330,3,0,3
14331,13,9,4
14332,18,8,10
14335,18,8,10
14336,17,15,2
14338,17,15,2
14339,17,15,2
14340,109,93,16
14341,75,47,28
14342,75,47,28
14343,31,22,9
14344,33,22,11
14345,5,4,1
14346,44,30,14
14347,44,30,14
14348,44,30,14
14349,32,21,11
14350,75,47,28
14351,75,47,28
14352,75,47,28
14353,44,34,10
14354,75,47,28
14355,75,47,28
14356,14,1,13
14357,44,34,10
14358,44,34,10
14359,44,34,10
14360,44,34,10
14361,44,34,10
14362,44,34,10
14363,44,34,10
14364,44,34,10
14365,44,34,10
14366,44,34,10
14367,44,34,10
14368,44,34,10
14371,218,148,70
14373,238,172,66
14374,3,0,3
14375,70,41,29
14376,70,41,29
14377,7,0,7
14378,27,19,8
14379,27,19,8
14380,2,1,1
14381,12,5,7
14382,27,19,8
14383,12,5,7
14384,12,5,7
14385,12,5,7
14386,12,5,7
14388,67,56,11
14389,8,8,0
14400,11,6,5
14401,7,5,2
14402,13,11,2
14403,13,11,2
14404,11,6,5
14405,5,3,2
14406,17,10,7
14407,17,10,7
14425,118,99,19
14429,3,1,2
14433,39,34,5
14434,39,34,5
14435,23,19,4
14436,101,92,9
14437,101,92,9
14438,74,69,5
14439,101,92,9
14440,101,92,9
14441,12,10,2
14442,74,69,5
14443,24,20,4
14444,10,10,0
14445,8,8,0
14446,6,6,0
14447,14,14,0
14449,14,14,0
14450,14,14,0
14451,14,14,0
14452,74,69,5
14464,33,28,5
14465,33,28,5
14476,3,3,0
14477,3,3,0
14478,93,79,14
14479,93,79,14
14480,40,36,4
14481,40,36,4
14483,2,2,0
14484,2,2,0
14485,18,14,4
14486,18,14,4
14488,9,9,0
14489,9,9,0
14490,9,9,0
14491,13,13,0
14492,13,13,0
14494,5,5,0
14495,5,5,0
14496,9,9,0
14498,9,9,0
14499,9,9,0
14500,9,9,0
14501,9,9,0
14502,9,9,0
14503,18,14,4
14514,2,2,0
14515,2,2,0
14516,17,15,2
14517,17,15,2
14518,28,19,9
14519,28,19,9
14520,35,31,4
14521,35,31,4
14522,35,31,4
14560,35,31,4
14582,93,77,16
14583,3,2,1
14584,3,2,1
14585,12,7,5
14586,28,25,3
14587,28,25,3
14588,19,16,3
14589,93,77,16
14590,93,77,16
14591,46,36,10
14594,11,8,3
14595,11,8,3
14596,46,36,10
14624,10,10,0
14625,6,6,0
14628,6,6,0
14629,6,6,0
14630,6,6,0
14631,6,6,0
14632,6,6,0
14633,6,6,0
14634,6,6,0
14637,18,11,7
14638,18,11,7
14639,18,11,7
14640,23,16,7
14641,36,17,19
14642,36,17,19
14643,36,17,19
14644,21,14,7
14645,36,17,19
14646,36,17,19
14647,2,0,2
14648,2,0,2
14649,17,9,8
14650,17,9,8
14651,21,14,7
14652,21,14,7
14653,21,14,7
14654,21,14,7
14655,80,77,3
14657,10,10,0
14658,10,10,0
14659,10,10,0
14660,23,22,1
14661,10,10,0
14663,25,24,1
14677,25,24,1
14678,25,24,1
14679,8,8,0
14680,8,8,0
14682,8,8,0
14683,25,24,1
14684,25,24,1
14689,20,18,2
14690,20,18,2
14692,97,79,18
14693,3,3,0
14697,6,6,0
14703,6,6,0
14706,60,49,11
14707,60,49,11
14708,40,26,14
14709,40,26,14
14717,144,117,27
14718,144,117,27
14719,75,62,13
14720,144,117,27
14721,144,117,27
14722,24,9,15
14723,75,62,13
14725,4,4,0
14726,4,4,0
14727,1,0,1
14728,1,0,1
14729,11,8,3
14736,144,117,27
14737,12,9,3
14738,12,9,3
14739,87,74,13
14740,60,44,16
14741,87,74,13
14742,46,34,12
14743,46,34,12
14746,11,9,2
14749,5,4,1
14750,5,4,1
14751,5,4,1
14752,34,26,8
14753,19,14,5
14754,19,14,5
14755,144,117,27
14757,97,87,10
14768,10,6,4
14769,7,6,1
14770,7,6,1
14771,7,6,1
14772,7,6,1
14773,41,35,6
14774,13,13,0
14775,54,50,4
14777,19,18,1
14778,19,18,1
14779,55,52,3
14780,12,11,1
14790,11,5,6
14791,54,50,4
14794,24,14,10
14831,3,1,2
14832,3,1,2
14833,3,1,2
14843,3,3,0
14848,76,67,9
14850,34,26,8
14854,76,67,9
14855,46,42,4
14856,1,1,0
14857,1,1,0
14858,76,67,9
14859,46,42,4
14863,3,1,2
14864,3,1,2
14865,3,1,2
14869,76,67,9
14870,1,0,1
14871,1,0,1
14872,1,0,1
14873,1,0,1
14874,46,42,4
14875,46,42,4
14876,46,42,4
14877,118,99,19
14878,118,99,19
14879,48,38,10
14880,48,38,10
14881,20,16,4
14882,20,16,4
14885,8,6,2
14886,8,6,2
14887,3,0,3
14888,140,128,12
14890,2,2,0
14891,2,2,0
14892,2,2,0
14893,2,2,0
14894,2,2,0
14895,2,2,0
14896,2,2,0
14897,4,1,3
14898,4,1,3
14901,114,98,16
14902,114,98,16
14903,114,98,16
14911,2,2,0
14923,109,87,22
14924,109,87,22
14925,109,87,22
14926,29,23,6
14931,29,23,6
14933,86,69,17
14934,109,87,22
14935,109,87,22
14936,109,87,22
14937,59,48,11
14938,11,10,1
14946,3,3,0
14950,33,26,7
14951,33,26,7
14952,17,11,6
14954,17,11,6
14955,26,15,11
14956,26,15,11
14957,26,15,11
14958,18,12,6
14959,26,15,11
14960,4,0,4
14961,4,0,4
14962,23,18,5
14963,114,98,16
14964,9,7,2
14965,78,67,11
14968,78,67,11
14996,117,109,8
14997,117,109,8
14998,117,109,8
14999,117,109,8
15005,1,0,1
15006,117,109,8
15007,117,109,8
15008,13,12,1
15009,13,12,1
15010,14,14,0
15011,117,109,8
15012,7,3,4
15013,7,3,4
15014,1,0,1
15015,6,3,3
15018,6,4,2
15019,6,4,2
15020,6,4,2
15021,12,7,5
15022,9,5,4
15023,12,7,5
15024,6,3,3
15025,6,3,3
15026,9,5,4
15027,9,5,4
15028,109,90,19
15043,4,2,2
15044,15,10,5
15048,15,10,5
15052,17,11,6
15053,15,9,6
15058,15,9,6
15059,15,9,6
15061,36,32,4
15062,36,32,4
15073,54,45,9
15074,54,45,9
15081,54,45,9
15082,54,45,9
15087,14,9,5
15088,17,12,5
15089,17,12,5
15090,17,12,5
15091,15,9,6
15092,31,19,12
15093,31,19,12
15094,31,19,12
15095,39,25,14
15096,2,2,0
15097,31,19,12
15098,31,19,12
15105,39,25,14
15106,19,12,7
15107,39,25,14
15108,47,39,8
15109,19,13,6
15110,19,13,6
15111,47,39,8
15112,5,2,3
15113,5,2,3
15114,18,17,1
15115,47,39,8
15116,18,17,1
15117,58,41,17
15119,67,46,21
15120,67,46,21
15125,13,11,2
15126,13,11,2
15129,4,4,0
15130,36,18,18
15131,36,18,18
15132,22,20,2
15133,2,2,0
15134,2,2,0
15135,13,6,7
15136,13,6,7
15137,13,6,7
15138,13,6,7
15139,13,6,7
15140,13,6,7
15141,4,4,0
15142,4,4,0
15143,19,5,14
15144,6,4,2
15145,7,5,2
15146,7,5,2
15147,19,5,14
15148,7,5,2
15149,6,4,2
15150,13,6,7
15151,13,6,7
15153,9,6,3
15154,9,6,3
15155,10,5,5
15156,10,5,5
15157,3,0,3
15158,3,0,3
15159,10,5,5
15160,18,3,15
15162,18,3,15
15164,18,3,15
15169,9,6,3
15170,13,6,7
15173,15,13,2
15178,67,46,21
15179,67,46,21
15182,5,5,0
15183,29,23,6
15184,2,0,2
15185,2,0,2
15186,28,19,9
15187,41,24,17
15188,41,24,17
15189,40,25,15
15190,41,24,17
15191,20,14,6
15197,20,14,6
15219,40,25,15
15220,40,25,15
15221,40,25,15
15222,40,25,15
15223,40,25,15
15224,40,25,15
15225,40,25,15
15226,40,25,15
15227,48,36,12
15228,48,36,12
15230,41,24,17
15231,3,0,3
15232,3,0,3
15233,41,24,17
15234,33,27,6
15235,33,27,6
15236,5,5,0
15238,14,7,7
15239,20,8,12
15240,20,8,12
15241,20,8,12
15242,15,8,7
15243,15,8,7
15244,3,0,3
15245,3,0,3
15246,15,8,7
15247,34,13,21
15248,34,13,21
15249,17,3,14
15250,11,7,4
15251,13,5,8
15252,13,5,8
15253,13,5,8
15254,13,5,8
15255,11,7,4
15256,11,8,3
15257,1,0,1
15258,11,7,4
15259,11,7,4
15260,34,13,21
15261,27,21,6
15262,3,0,3
15266,14,7,7
15267,5,0,5
15268,17,3,14
15269,17,3,14
15270,17,3,14
15271,17,3,14
15272,17,3,14
15273,17,3,14
15274,17,3,14
15275,17,3,14
15276,17,3,14
15277,17,3,14
15278,17,3,14
15279,17,3,14
15280,108,45,63
15281,108,45,63
15282,46,26,20
15283,46,26,20
15284,46,26,20
15285,3,3,0
15286,5,5,0
15288,38,24,14
15289,38,24,14
15297,38,24,14
15298,38,24,14
15299,16,7,9
15300,16,7,9
15301,7,2,5
15302,13,6,7
15303,13,6,7
15304,13,6,7
15305,13,6,7
15306,13,6,7
15307,13,6,7
15308,6,0,6
15310,13,12,1
15311,13,12,1
15312,1,0,1
15313,1,0,1
15316,6,0,6
15317,13,12,1
15318,38,24,14
15319,38,24,14
15322,1,1,0
15323,1,1,0
15324,1,1,0
15325,1,1,0
15326,1,1,0
15327,1,1,0
15328,1,1,0
15329,1,1,0
15332,13,12,1
15333,3,1,2
15336,16,12,4
15337,20,7,13
15338,20,7,13
15339,20,7,13
15340,5,1,4
15342,20,7,13
15343,5,1,4
15344,5,1,4
15345,5,1,4
15346,5,1,4
15347,5,1,4
15348,5,1,4
15349,5,1,4
15350,5,1,4
15351,5,1,4
15352,5,1,4
15353,5,1,4
15354,2,1,1
15355,1,0,1
15357,2,0,2
15358,2,0,2
15359,15,9,6
15360,22,16,6
15364,5,1,4
15365,5,1,4
15366,4,2,2
15367,22,16,6
15369,22,16,6
15370,22,16,6
15372,1,0,1
15373,49,21,28
15374,49,21,28
15377,18,6,12
15378,18,6,12
15379,18,6,12
15380,18,6,12
15381,1,1,0
15382,1,1,0
15383,13,2,11
15384,13,2,11
15385,8,4,4
15386,8,4,4
15387,8,1,7
15388,8,1,7
15389,4,1,3
15390,4,1,3
15391,4,1,3
15392,3,0,3
15393,10,4,6
15394,13,2,11
15395,6,3,3
15396,13,2,11
15397,49,21,28
15398,49,21,28
15400,22,15,7
15401,13,10,3
15402,20,17,3
15403,20,16,4
15404,20,16,4
15405,20,16,4
15406,20,16,4
15407,20,20,0
15408,20,20,0
15409,22,16,6
15410,22,16,6
15411,20,17,3
15417,22,16,6
15418,2,2,0
15419,2,2,0
15420,2,2,0
15421,2,2,0
15422,20,17,3
15423,10,0,10
15424,20,20,0
15425,20,17,3
15426,8,4,4
15427,20,17,3
15428,20,17,3
15429,20,17,3
15430,20,17,3
15431,20,17,3
15432,20,17,3
15433,20,17,3
15434,20,17,3
15435,66,39,27
15436,66,39,27
15437,13,2,11
15438,13,2,11
15439,13,2,11
15440,13,2,11
15441,13,2,11
15442,13,2,11
15443,15,3,12
15444,5,3,2
15445,5,3,2
15446,15,3,12
15447,13,2,11
15448,13,2,11
15449,6,4,2
15450,6,4,2
15451,6,4,2
15452,5,3,2
15453,15,2,13
15455,15,2,13
15457,13,2,11
15458,22,15,7
15460,18,10,8
15461,18,10,8
15462,18,10,8
15463,18,12,6
15464,18,10,8
15465,18,10,8
15466,12,6,6
15467,12,6,6
15468,18,12,6
15469,18,12,6
15470,18,12,6
15475,18,10,8
15476,10,6,4
15477,7,3,4
15478,7,3,4
15479,19,5,14
15480,17,11,6
15481,14,9,5
15482,14,9,5
15483,14,9,5
15484,16,11,5
15485,19,5,14
15486,19,5,14
15487,12,6,6
15490,19,5,14
15494,12,6,6
15495,6,0,6
15496,16,11,5
15497,19,5,14
15498,12,6,6
15499,12,6,6
15500,12,6,6
15501,12,6,6
15502,15,15,0
15503,31,13,18
15504,3,0,3
15505,22,14,8
15507,24,18,6
15508,24,18,6
15509,24,18,6
