Item,IsWord,NumSylls,NumPhones,Duration,OrthUP,PhonND,OrthND,FreqSUBTLEX,FreqCOCA,FreqCOCAspok,FreqGoogle,PhonUP,NumMorphs
trump,TRUE,1,5,273,6,12,9,115,2798,1412,2879836,6,1
trumpet,TRUE,2,7,509,8,4,4,210,898,180,3526876,8,1
trumpeter,TRUE,3,8,522,9,2,2,10,185,33,431864,8,2
truncated,TRUE,3,9,580,9,1,2,2,263,26,1556768,9,2
trundling,TRUE,3,9,544,7,0,0,4,43,4,22381,8,2
trunk,TRUE,1,5,489,6,11,8,1010,3929,350,11020361,6,1
trunks,TRUE,1,6,505,6,7,4,128,1137,48,1592472,6,2
trust,TRUE,1,5,435,6,23,14,9087,18301,4424,55160158,6,1
trusted,TRUE,2,7,519,7,3,4,856,3058,669,14554254,7,2
trustee,TRUE,2,6,512,8,9,2,42,920,95,6132688,7,2
trustees,TRUE,2,7,788,9,4,3,67,1908,106,7426417,7,3
trustfully,TRUE,3,9,616,6,0,0,0,5,0,7116,6,3
trusting,TRUE,2,7,498,6,3,2,294,1018,180,1189507,7,2
trusts,TRUE,1,6,609,7,8,8,189,992,132,6275089,6,2
trustworthy,TRUE,3,9,668,11,0,0,94,603,108,1246005,10,2
trusty,TRUE,2,6,422,6,9,4,72,301,16,511615,7,2
truth,TRUE,1,4,400,6,22,6,9801,26432,7161,35350927,5,1
truthful,TRUE,2,7,509,9,1,0,109,675,224,890045,8,2
truthfully,TRUE,3,8,625,9,1,0,120,442,136,535302,8,3
truthfulness,TRUE,3,10,793,9,0,0,9,205,38,333393,8,3
truths,TRUE,1,5,493,6,8,1,81,1524,122,2514470,5,2
truwgihng,FALSE,2,6,464,NA,1,NA,0,0,0,0,4,NA
truwk,FALSE,1,4,411,NA,26,NA,0,0,0,0,5,NA
truwks,FALSE,1,5,448,NA,19,NA,0,0,0,0,5,NA
truwmshaxl,FALSE,2,7,548,NA,0,NA,0,0,0,0,5,NA
truwnd,FALSE,1,5,438,NA,8,NA,0,0,0,0,5,NA
truwnddhaxrdhiy,FALSE,3,10,640,NA,0,NA,0,0,0,0,5,NA
try,TRUE,1,3,388,4,44,19,24314,63020,22091,114392006,4,1
trying,TRUE,2,5,427,6,10,7,22849,74413,29514,57463755,5,2
tryst,TRUE,1,5,403,4,24,3,20,118,16,209168,6,1
tsunami,TRUE,3,6,688,5,1,0,27,1742,956,6109183,4,1
tub,TRUE,1,3,378,4,37,23,647,2127,254,8994914,4,1
tuba,TRUE,2,4,459,5,23,22,61,171,44,868026,5,1
tubby,TRUE,2,4,380,5,30,6,31,85,6,277187,4,2
tube,TRUE,1,4,340,5,6,20,838,6131,584,17269087,4,1
tubeless,TRUE,2,6,579,5,1,0,0,52,3,102947,4,2
tuber,TRUE,2,4,391,6,27,19,3,123,4,249743,5,1
tubes,TRUE,1,4,446,5,17,9,337,2772,282,7413912,4,2
tubing,TRUE,2,5,436,4,4,3,35,634,25,3435220,4,1
tubs,TRUE,1,4,422,4,28,18,46,467,19,2085860,4,2
tubular,TRUE,3,7,515,6,0,0,14,288,5,1645135,5,1
tubule,TRUE,2,6,400,6,0,0,0,32,0,156219,5,1
tucking,TRUE,2,5,376,5,17,9,34,423,20,134374,5,2
tufts,TRUE,1,5,447,5,6,2,8,604,42,1372589,5,2
tugged,TRUE,1,4,399,5,12,6,10,1105,15,191967,4,2
tugging,TRUE,2,5,362,5,9,5,21,630,28,219739,4,2
tuhl,FALSE,1,3,312,NA,44,NA,0,0,0,0,3,NA
tuhrihfaxrg,FALSE,3,8,661,NA,0,NA,0,0,0,0,5,NA
tuition,TRUE,3,7,515,8,0,1,206,2534,369,9860033,4,1
tulip,TRUE,2,5,406,6,7,1,40,412,13,2406691,6,1
tulips,TRUE,2,6,436,6,2,1,58,451,14,1149010,6,2
tulle,TRUE,1,3,303,6,88,8,18,162,7,336799,4,1
tumble,TRUE,2,6,411,7,15,13,79,1034,160,1925795,7,1
tumbled,TRUE,2,7,463,7,8,9,12,1080,86,539245,7,2
tumbleweed,TRUE,3,9,718,7,0,0,22,75,4,275162,7,NA
tumbling,TRUE,2,7,409,8,8,13,62,982,93,737156,7,2
tumbrels,TRUE,2,8,499,5,1,0,0,7,1,1273,5,2
tummy,TRUE,2,4,489,5,32,10,177,466,70,1685130,5,NA
tumor,TRUE,2,4,429,6,26,7,263,2659,406,7430725,5,1
tumors,TRUE,2,5,457,6,13,3,55,1536,132,3973566,5,2
tumult,TRUE,2,6,464,7,1,1,4,300,28,237351,7,1
tumultuous,TRUE,4,9,606,7,0,0,11,583,98,375925,6,1
tuna,TRUE,2,5,355,5,2,16,408,2198,270,2844261,4,1
tunafish,TRUE,3,7,631,5,0,0,0,8,0,17630,5,NA
tundra,TRUE,2,6,385,5,1,0,14,672,26,1366669,6,1
tune,TRUE,1,3,447,5,76,20,796,4694,1202,10729632,4,1
tuned,TRUE,1,4,416,5,16,6,182,2632,1235,3761208,4,2
tunes,TRUE,1,4,534,5,47,18,195,1679,219,6612067,4,2
tunic,TRUE,2,5,419,6,7,7,28,649,10,727598,6,2
tuning,TRUE,2,5,355,5,11,5,96,1151,214,7480638,5,2
tunnel,TRUE,2,5,311,7,19,5,912,4106,545,8698257,6,1
tunnels,TRUE,2,6,399,7,8,6,221,1439,153,2070886,6,2
turbidity,TRUE,4,8,490,6,0,0,0,95,1,693551,5,2
turbine,TRUE,2,5,549,8,5,3,46,1409,39,3235102,6,1
turbines,TRUE,2,6,728,8,3,2,21,1006,52,1509425,6,2
turbojet,TRUE,3,7,577,6,0,0,3,17,0,60693,5,1
turbulence,TRUE,3,9,672,9,1,0,99,774,131,1654172,9,1
turbulent,TRUE,3,9,576,9,1,0,33,953,123,1565583,9,1
turd,TRUE,1,4,379,4,7,10,141,103,3,298254,4,NA
turf,TRUE,1,3,333,4,20,8,218,1855,240,3121984,3,1
turkey,TRUE,2,4,389,7,39,9,1153,11581,1467,28115923,5,1
turkeys,TRUE,2,5,398,7,5,2,66,931,103,770482,5,2
turkish,TRUE,2,5,542,6,1,0,199,4054,316,11632235,5,2
turks,TRUE,1,4,447,5,45,9,79,935,137,4986307,4,2
turmeric,TRUE,3,8,506,6,0,1,2,259,2,342286,4,NA
turmoil,TRUE,2,5,544,5,2,0,63,1956,476,1229472,4,1
turn,TRUE,1,3,368,5,71,17,15630,56803,12207,80331045,4,1
turnabout,TRUE,3,7,500,6,0,0,10,125,24,101348,5,1
turnaround,TRUE,3,7,522,11,1,1,25,1281,328,1939485,8,1
turncoat,TRUE,2,6,498,5,0,0,13,81,18,47261,5,NA
turned,TRUE,1,4,399,6,19,4,5388,60383,8665,34215128,5,2
turnips,TRUE,2,6,599,8,1,1,40,360,7,196850,6,2
turnout,TRUE,2,5,449,8,2,2,84,1466,731,1822188,6,1
turnover,TRUE,3,6,474,9,1,1,30,1804,127,4910304,7,1
turnovers,TRUE,3,7,569,9,1,1,8,755,5,963700,7,2
turnpike,TRUE,2,6,567,9,1,1,47,380,79,1327780,7,1
turnpikes,TRUE,2,7,695,9,1,1,0,20,0,25597,7,2
turns,TRUE,1,4,481,6,46,5,2552,21888,3500,17261850,4,2
turnstile,TRUE,2,7,678,10,1,1,19,88,8,104626,8,1
turntable,TRUE,3,8,566,10,1,1,18,174,15,1415247,9,1
turpentine,TRUE,3,8,706,7,1,1,47,271,3,169869,6,1
turquoise,TRUE,2,6,633,4,0,0,45,819,44,3029244,4,1
turtle,TRUE,2,5,308,7,31,4,869,1709,133,5301024,6,1
turtles,TRUE,2,6,427,7,6,3,153,1239,97,2572647,6,2
tush,TRUE,1,3,394,5,19,19,66,57,16,147395,4,NA
tusk,TRUE,1,4,379,5,19,15,13,156,3,245115,5,1
tutor,TRUE,2,4,331,6,42,5,235,789,52,4636301,5,1
tutorial,TRUE,4,8,542,9,1,1,20,325,9,17531461,9,1
tutorials,TRUE,4,9,672,9,1,1,5,165,4,17480921,9,2
tutoring,TRUE,3,6,400,7,3,0,102,1113,65,3007595,5,2
tutu,TRUE,2,4,439,4,9,4,35,292,88,414105,4,1
tuwfyuhl,FALSE,2,6,472,NA,0,NA,0,0,0,0,4,NA
