"","x"
"3102",1
"3105",10
"3106",7
"3107",2
"3108",16
"3109",3
"3110",4
"3112",7
"3113",15
"3114",20
"3118",2
"3119",2
"3120",11
"3121",0
"3122",10
"3123",2
"3124",1
"3125",2
"3126",1
"3133",7
"3135",0
"3137",1
"3138",0
"3147",11
"3148",1
"3149",17
"3150",4
"3151",13
"3152",3
"3153",14
"3154",6
"3155",11
"3156",9
"3157",8
"3158",10
"3159",12
"3160",16
"3166",5
"3169",6
"3172",3
"3178",3
"3179",1
"3180",5
"3181",0
"3182",2
"3205",1
"3207",0
"3210",24
"3216",6
"3217",3
"3218",1
"3219",4
"3224",20
"3225",11
"3226",4
"3229",11
"3230",0
"3231",2
"3232",6
"3233",5
"3234",11
"3236",10
"3237",4
"3238",6
"3239",11
"3241",3
"3243",0
"3247",0
"3248",0
"3249",12
"3250",1
"3251",10
"3258",5
"3259",2
"3264",5
"3265",7
"3266",8
"3268",1
"3269",8
"3273",10
"3275",5
"3276",1
"3277",0
"3280",4
"3284",7
"3285",1
"3286",9
"3288",14
"3291",5
"3296",4
"3297",2
"3298",8
"3301",3
"3302",1
"3303",9
"3305",12
"3306",12
"3307",6
"3308",13
"3309",8
"3310",5
"3312",1
"3313",10
"3314",6
"3317",3
"3318",10
"3319",2
"3320",5
"3321",7
"3324",2
"3325",6
"3326",6
"3327",6
"3329",3
"3330",5
"3331",5
"3332",3
"3333",10
"3334",3
"3336",7
"3337",3
"3338",4
"3339",2
"3340",14
"3343",32
"3348",12
"3349",1
"3350",11
"3352",26
"3354",5
"3356",21
"3358",7
"3359",1
"3363",5
"3367",24
"3374",2
"3375",5
"3376",0
"3377",9
"3378",2
"3381",22
"3382",4
"3383",9
"3384",23
"3388",5
"3398",2
"3402",1
"3403",1
"3405",11
"3417",0
"3420",5
"3421",0
"3423",16
"3424",13
"3429",22
"3430",7
"3432",11
"3434",5
"3438",0
"3439",3
"3440",0
"3443",1
"3444",2
"3447",1
"3448",3
"3451",0
"3452",10
"3453",0
"3456",1
"3462",0
"3464",5
"3471",4
"3474",3
"3479",13
"3481",2
"3484",5
"3485",20
"3489",2
"3495",20
"3499",1
"3502",2
"3508",2
"3510",1
"3511",3
"3512",2
"3515",1
"3517",1
"3519",1
"3520",2
"3539",1
"3613",21
"3634",1
"3636",1
"3670",5
"3677",30
"3679",4
"3731",5
"3742",1
"3743",1
