node,ortho,phono
15999,soothe,suD
16001,sop,sap
16012,sorrel,scrL
16013,sorrow,saro
16014,sorry,sari
16015,sort,sort
16016,sortie,sorti
16017,sot,sat
16020,sough,sW
16021,sought,sct
16023,sound,sWnd
16024,soup,sup
16025,sour,sWr
16026,source,sors
16027,souse,sWs
16028,south,sWT
16037,soy,sO
16038,spa,spa
16039,space,spes
16042,spade,sped
16044,span,sp@n
16049,spank,sp@Gk
16050,spar,spar
16051,spare,spEr
16052,sparing,sp@rIG
16053,spark,spark
16054,sparkle,sparkL
16056,sparse,spars
16060,spat,sp@t
16061,spate,spet
16063,spatter,sp@tX
16066,spawn,spcn
16067,spay,spe
16068,speak,spik
16069,spear,spIr
16080,speck,spEk
16084,spectre,spEktX
16091,sped,spEd
16092,speech,spiC
16093,speed,spid
16096,spell,spEl
16098,spend,spEnd
16100,spent,spEnt
16101,sperm,spRm
16103,spew,spyu
16104,sphere,sfIr
16110,spice,spYs
16112,spider,spYdX
16114,spike,spYk
16115,spill,spIl
16116,spilled,spIld
16118,spilt,spIlt
16119,spin,spIn
16121,spinal,spYnL
16124,spine,spYn
16127,spiral,spYrL
16128,spire,spYr
16137,spit,spIt
16138,spite,spYt
16139,spittle,spItL
16141,splash,spl@S
16142,splatter,spl@tX
16143,splay,sple
16149,splice,splYs
16150,splint,splInt
16151,splinter,splIntX
16152,split,splIt
16154,splurge,splRJ
16155,splutter,spl^tX
16156,spoil,spOl
16157,spoiled,spOld
16158,spoilt,spOlt
16159,spoke,spok
16163,sponge,sp^nJ
16168,spoof,spuf
16169,spook,spuk
16170,spool,spul
16171,spoon,spun
16172,spoor,spUr
16174,spore,spor
16175,sport,sport
16177,spot,spat
16179,spout,spWt
16180,sprain,spren
16181,sprang,spr@G
16182,sprat,spr@t
16183,sprawl,sprcl
16184,spray,spre
16185,spread,sprEd
16186,spree,spri
16187,sprig,sprIg
16189,spring,sprIG
16192,sprint,sprInt
16193,sprite,sprYt
16195,sprout,sprWt
16197,sprung,spr^G
16198,spry,sprY
16199,spud,sp^d
16200,spume,spyum
16201,spun,sp^n
16202,spunk,sp^Gk
16203,spur,spR
16204,spurge,spRJ
16206,spurn,spRn
16207,spurt,spRt
16208,sputter,sp^tX
16210,spy,spY
16211,squab,skwab
16212,squabble,skwabL
16213,squad,skwad
16216,squall,skwcl
16217,squalor,skwalX
16219,square,skwEr
16220,squash,skwaS
16221,squat,skwat
16222,squaw,skwc
16223,squawk,skwck
16224,squeak,skwik
16225,squeal,skwil
16228,squeeze,skwiz
16230,squib,skwIb
16231,squid,skwId
16233,squire,skwYr
16234,squirm,skwRm
16235,squirrel,skwRL
16236,squirt,skwRt
16237,stab,st@b
16243,stable,stebL
16245,stack,st@k
16247,staff,st@f
16248,stag,st@g
16249,stage,steJ
16250,stagger,st@gX
16255,stagy,steJi
16256,staid,sted
16257,stain,sten
16258,stair,stEr
16259,stake,stek
16261,stale,stel
16262,stalk,stck
16263,stalked,stckt
16264,stall,stcl
16270,stammer,st@mX
16271,stamp,st@mp
16273,stance,st@ns
16276,stand,st@nd
16282,stank,st@Gk
16285,staple,stepL
16286,star,star
16288,starch,starC
16290,stark,stark
16292,start,start
16293,startle,startL
16295,starve,starv
16297,state,stet
16307,statue,st@Cu
16310,stature,st@CX
16312,statute,st@Cut
16314,stave,stev
16316,stay,ste
16317,stead,stEd
16318,steady,stEdi
16319,steal,stil
16320,stealth,stElT
16321,steam,stim
16322,steed,stid
16324,steep,stip
16325,steeple,stipL
16326,steer,stIr
16329,stein,stYn
16330,stellar,stElX
16331,stem,stEm
16333,stencil,stEnsL
16337,step,stEp
16346,sterile,stErL
16352,stern,stRn
16353,sternal,stRnL
16357,stew,stu
16359,stick,stIk
16361,sticky,stIki
16362,stiff,stIf
16368,stile,stYl
16370,still,stIl
16372,stilt,stIlt
16374,Stilton,stIltN
16379,sting,stIG
16381,stink,stIGk
16382,stint,stInt
16384,stipple,stIpL
16387,stir,stR
16389,stitch,stIC
16390,stoat,stot
16391,stock,stak
16398,stocky,staki
16400,stodgy,staJi
16401,stoic,stoIk
16402,stoical,stoIkL
16404,stoke,stok
16405,stole,stol
16412,stone,ston
16413,stood,stUd
16414,stooge,stuJ
16415,stool,stul
16416,stoop,stup
16417,stop,stap
16420,store,stor
16422,storied,storid
16423,stork,stork
16424,storm,storm
16425,story,stori
16427,stout,stWt
16428,stove,stov
16429,stow,sto
16431,strafe,stref
16433,straight,stret
16434,straighten,stretN
16437,strain,stren
16438,strand,str@nd
16439,strange,strenJ
16440,stranger,strenJX
16444,strap,str@p
16455,straw,strc
16456,stray,stre
16457,streak,strik
16458,stream,strim
16460,street,strit
16465,stress,strEs
16466,stretch,strEC
16467,strew,stru
16468,strewn,strun
16469,stria,strix
16475,stride,strYd
16478,strife,strYf
16479,strike,strYk
16480,string,strIG
16482,stringer,strIGX
16483,stringy,strIGi
16484,strip,strIp
16485,stripe,strYp
16487,strive,strYv
16492,strode,strod
16493,stroke,strok
16494,stroll,strol
16495,strong,strcG
16500,strop,strap
16503,strove,strov
16504,struck,str^k
16507,strum,str^m
16509,strung,str^G
16510,strut,str^t
16512,stub,st^b
16513,stubble,st^bL
16515,stubby,st^bi
16516,stucco,st^ko
16517,stuck,st^k
16518,stud,st^d
16520,studied,st^did
16523,study,st^di
16524,stuff,st^f
16525,stuffy,st^fi
16528,stumble,st^mbL
16529,stump,st^mp
16530,stun,st^n
16531,stung,st^G
16532,stunk,st^Gk
16533,stunt,st^nt
16540,stupor,stupX
16541,sturdy,stRdi
16542,sturgeon,stRJ|n
16543,stutter,st^tX
16544,sty,stY
16550,suave,swav
16552,sub,s^b
16605,subtile,s^tL
16607,subtly,s^tli
16619,succor,s^kX
16622,succumb,sxk^m
16623,such,s^C
16625,suck,s^k
16626,suckle,s^kL
16631,sudden,s^dN
16632,suds,s^dz
16633,sue,su
16634,suede,swed
16635,suet,su|t
16636,suffer,s^fX
16652,suit,sut
16657,suite,swit
16658,suiting,sutIG
16659,suitor,sutX
16660,sulfa,s^lfx
16663,sulk,s^lk
16664,sullen,s^lxn
16665,sully,s^li
16667,sulphur,s^lfX
16673,sumach,sum@k
16676,summary,s^mXi
16678,summer,s^mX
16679,summit,s^mxt
16680,summon,s^mxn
16681,summons,s^mxnz
16683,sundae,s^nde
16684,sunder,s^ndX
16688,sung,s^G
16689,sunk,s^Gk
16693,sup,s^p
16718,supine,sUpYn
16719,supper,s^pX
16721,supple,s^pL
16728,supply,sxplY
16729,support,sxport
16730,suppose,sxpoz
16731,supposed,sxpozd
16734,suppress,sxprEs
16742,sure,SUr
16747,surgeon,sRJ|n
16748,surgery,sRJXi
16750,surly,sRli
16760,surrey,sRi
16762,surround,sXWnd
16764,surtout,sRtu
16766,survey,sRve
16776,suture,suCX
16778,svelte,svElt
16779,swab,swab
16780,swaddle,swadL
16781,swag,sw@g
16782,swage,sweJ
16783,swagger,sw@gX
16785,swain,swen
16786,swallow,swalo
16787,swam,sw@m
16788,swamp,swamp
16789,swan,swan
16790,swank,sw@Gk
16792,swap,swap
16793,sward,sword
16794,swarm,sworm
16795,swart,swort
16797,swash,swaS
16799,swat,swat
16800,swath,swaT
16801,swathe,swaD
16802,sway,swe
16803,swear,swEr
16804,sweat,swEt
16805,sweater,swEtX
16806,swede,swid
16808,sweep,swip
16811,sweeten,switN
16813,swell,swEl
16814,swelter,swEltX
16815,swept,swEpt
16817,swerve,swRv
16818,swift,swIft
16819,swig,swIg
16820,swill,swIl
16821,swim,swIm
16823,swine,swYn
16824,swing,swIG
16825,swipe,swYp
16826,swirl,swRl
16827,swish,swIS
16828,Swiss,swIs
16829,switch,swIC
16830,swivel,swIvL
16832,swoon,swun
16833,swoop,swup
16834,sword,sord
16836,swore,swor
16837,sworn,sworn
16838,swum,sw^m
16839,swung,sw^G
16851,sylph,sIlf
16889,syringe,sXInJ
16898,t,ti
16899,tab,t@b
16900,tabby,t@bi
16902,table,tebL
16903,tableau,t@blo
16911,tabour,tebX
16917,tacit,t@s|t
16920,tack,t@k
16921,tackle,t@kL
16922,tacky,t@ki
16923,tact,t@kt
16926,tactile,t@ktL
16930,taffy,t@fi
16931,tag,t@g
16932,tail,tel
16934,tailor,telX
16935,taint,tent
16936,take,tek
16938,talc,t@lk
16939,talent,t@l|nt
16942,talk,tck
16944,tall,tcl
16945,tallow,t@lo
16946,tally,t@li
16951,talon,t@l|n
16952,tam,t@m
16956,tame,tem
16957,tamp,t@mp
16958,tamper,t@mpX
16959,tan,t@n
16962,tang,t@G
16968,tangle,t@GgL
16969,tango,t@Ggo
16970,tank,t@Gk
16971,tankard,t@GkXd
16972,tanker,t@GkX
16973,tanner,t@nX
16974,tannin,t@n|n
16980,tap,t@p
16981,tape,tep
16982,taper,tepX
16987,taps,t@ps
16989,tar,tar
16991,tardy,tardi
16992,tare,tEr
16995,tarn,tarn
16999,tarry,t@ri
17000,tart,tart
17001,tartan,tartN
17002,tartar,tartX
17004,task,t@sk
17005,tassel,t@sL
17006,taste,test
17007,tasty,testi
17008,tat,t@t
17009,tatter,t@tX
17011,tatting,t@tIG
17012,tattle,t@tL
17013,tattoo,t@tu
17014,taught,tct
17015,taunt,tcnt
17016,taupe,top
17017,Taurus,tcr|s
17019,taw,tc
17021,tawny,tcni
17022,tax,t@ks
17024,taxi,t@ksi
17030,TB,tibi
17031,teach,tiC
17032,teak,tik
17033,teal,til
17034,team,tim
17037,tease,tiz
17038,teasel,tizL
17040,teat,tIt
17053,teens,tinz
17054,teeny,tini
17055,teeter,titX
17056,teeth,tiT
17057,teethe,tiD
17079,tell,tEl
17084,temper,tEmpX
17092,temple,tEmpL
17094,tempo,tEmpo
17095,temporal,tEmpXL
17099,tempt,tEmpt
17102,ten,tEn
17108,tenant,tEn|nt
17109,tend,tEnd
17111,tender,tEndX
17116,tendon,tEnd|n
17119,tenet,tEn|t
17121,tennis,tEn|s
17122,tenon,tEn|n
17123,tenor,tEnX
17126,tense,tEns
17127,tensile,tEnsL
17128,tension,tEnC|n
17130,tent,tEnt
17137,tenure,tEnyX
17138,tepee,tipi
17144,term,tRm
17152,tern,tRn
17154,terrain,tXen
17158,terrier,tEriX
17163,terror,tErX
17164,terse,tRs
17167,test,tEst
17172,tester,tEstX
17173,testes,tEstiz
17179,testy,tEsti
17182,tether,tEDX
17185,text,tEkst
17190,Thai,tY
17192,than,D@n
17193,thane,Ten
17194,thank,T@Gk
17196,that,D@t
17197,thatch,T@C
17198,thaw,Tc
17199,the,Dx
17202,thee,Di
17203,theft,TEft
17204,their,DEr
17205,theirs,DErz
17207,theistic,TiIstIk
17208,them,DEm
17209,theme,Tim
17211,then,DEn
17212,thence,TEns
17218,theorem,TIrM
17221,theory,TIri
17235,thermal,TRmL
17245,these,Diz
17248,thew,Tu
17249,they,De
17251,thick,TIk
17252,thicken,TIk|n
17253,thicket,TIk|t
17255,thief,Tif
17256,thieve,Tiv
17258,thieves,Tivz
17259,thigh,TY
17260,thimble,TImbL
17261,thin,TIn
17262,thine,DYn
17263,thing,TIG
17264,think,TIGk
17265,thinner,TInX
17266,third,TRd
17267,thirst,TRst
17270,this,DIs
17271,thistle,TIsL
17272,thither,TIDX
17273,thole,Tol
17274,thong,TcG
17279,thorn,Torn
17280,thorough,TRo
17283,thorp,Torp
17284,those,Doz
17285,thou,DW
17286,though,Do
17287,thought,Tct
17289,thrall,Trcl
17290,thrash,Tr@S
17291,thread,TrEd
17292,threat,TrEt
17293,three,Tri
17299,threw,Tru
17300,thrice,TrYs
17301,thrift,TrIft
17302,thrill,TrIl
17303,thrive,TrYv
17304,thriven,TrIvxn
17305,thriving,TrYvIG
17306,throat,Trot
17307,throb,Trab
17308,throe,Tro
17310,throne,Tron
17311,throng,TrcG
17315,throve,Trov
17316,thrum,Tr^m
17317,thrush,Tr^S
17318,thrust,Tr^st
17319,thud,T^d
17320,thug,T^g
17322,thumb,T^m
17323,thump,T^mp
17324,thunder,T^ndX
17328,thus,D^s
17329,thwack,Tw@k
17330,thwart,Twort
17331,thy,DY
17332,thyme,tYm
17339,tic,tIk
17340,ticket,tIk|t
17342,tickle,tIkL
17343,tidal,tYdL
17345,tide,tYd
17347,tidy,tYdi
17348,tier,tIr
17349,tiff,tIf
17353,tight,tYt
17355,tights,tYts
17357,tile,tYl
17358,till,tIl
17360,tiller,tIlX
17361,tilt,tIlt
17362,tilth,tIlT
17363,timber,tImbX
17365,timbre,t@mbX
17366,timbrel,tImbrL
17368,times,tYmz
17376,tin,tIn
17377,tinct,tIGkt
17378,tincture,tIGkCX
17379,tinder,tIndX
17380,tine,tYn
17382,tinge,tInJ
17383,tingle,tIGgL
17384,tinker,tIGkX
17385,tinkle,tIGkL
17386,tinny,tIni
17388,tinsel,tInsL
17390,tint,tInt
17393,tiny,tYni
17394,tip,tIp
17396,tipple,tIpL
17400,tirade,tYred
17401,tire,tYr
17402,tired,tYrd
17404,tissue,tISu
17405,titan,tYtN
17409,tithe,tYD
17412,title,tYtL
17413,titled,tYtLd
17415,titter,tItX
17417,tittle,tItL
17420,to,tu
17421,toad,tod
17422,toady,todi
17423,toast,tost
17429,toddle,tadL
17430,toddy,tadi
17431,toe,to
17433,toffy,tafi
17434,tog,tag
17435,toga,togx
17438,togs,tagz
17439,toil,tOl
17445,told,told
17450,toll,tol
17453,tomb,tum
17457,tome,tom
17461,ton,t^n
17462,tonal,tonL
17464,tone,ton
17465,tong,tcG
17466,tongs,taGz
17467,tongue,t^G
17468,tonic,tanIk
17472,tonsil,tansL
17476,too,tu
17477,took,tUk
17478,tool,tul
17479,toot,tut
17480,tooth,tuT
17482,toothed,tuTt
17484,top,tap
17487,toper,topX
17488,topic,tapIk
17492,topping,tapIG
17493,topple,tapL
17494,tops,taps
17496,toque,tok
17497,tor,tor
17498,Torah,torx
17499,torch,torC
17502,torn,torn
17508,torpor,torpX
17509,torque,tork
17512,torrid,tcr|d
17515,tort,tort
17519,torture,torCX
17520,Tory,tori
17521,toss,tcs
17522,tot,tat
17523,total,totL
17527,tote,tot
17528,totem,totM
17529,touch,t^C
17532,touchy,t^Ci
17533,tough,t^f
17534,toupee,tupe
17535,tour,tUr
17540,tousle,tWzL
17541,tout,tWt
17543,towel,tWL
17544,tower,tWX
17546,town,tWn
17556,toy,tO
17557,trace,tres
17560,track,tr@k
17561,tract,tr@kt
17566,tractor,tr@ktX
17567,trade,tred
17568,trader,tredX
17577,trail,trel
17578,train,tren
17579,trait,tret
17580,traitor,tretX
17583,tram,tr@m
17584,trammel,tr@mL
17585,tramp,tr@mp
17586,trample,tr@mpL
17587,trance,tr@ns
17640,trap,tr@p
17646,traps,tr@ps
17648,trash,tr@S
17652,travel,tr@vL
17656,trawl,trcl
17657,tray,tre
17659,treacle,trikL
17660,tread,trEd
17661,treadle,trEdL
17663,treason,trizN
17666,treat,trit
17668,treaty,triti
17669,treble,trEbL
17671,tree,tri
17673,trek,trEk
17675,tremble,trEmbL
17680,trench,trEnC
17682,trend,trEnd
17686,tress,trEs
17687,trestle,trEsL
17688,triad,trY@d
17689,trial,trYL
17693,tribal,trYbL
17694,tribe,trYb
17701,trice,trYs
17705,trick,trIk
17706,trickle,trIkL
17712,tried,trYd
17714,trifle,trYfL
17716,trig,trIg
17717,trigger,trIgX
17719,trill,trIl
17722,trim,trIm
17724,trine,trYn
17728,trio,trio
17729,trip,trIp
17731,tripe,trYp
17732,triple,trIpL
17740,trite,trYt
17747,triune,trYun
17748,trivet,trIvxt
17755,trod,trad
17756,trodden,tradN
17757,troll,trol
17761,troop,trup
17763,trope,trop
17765,tropic,trapIk
17767,trot,trat
17768,troth,trcT
17770,trouble,tr^bL
17771,trough,trcf
17772,trounce,trWns
17774,trousseau,truso
17775,trout,trWt
17776,trow,tro
17777,trowel,trWL
17778,troy,trO
17780,truce,trus
17781,truck,tr^k
17782,truckle,tr^kL
17785,trudge,tr^J
17786,TRUE,tru
17787,truffle,tr^fL
17789,trump,tr^mp
17796,trunk,tr^Gk
17797,truss,tr^s
17798,trust,tr^st
17799,trustee,tr^sti
17801,truth,truT
17802,try,trY
17803,tryst,trIst
17804,tub,t^b
17805,tuba,tubx
17806,tube,tub
17807,tuber,tubX
17815,tuck,t^k
17816,tucker,t^kX
17818,tufa,tufx
17819,tuft,t^ft
17820,tug,t^g
17824,tumble,t^mbL
17827,tumbril,t^mbrL
17830,tumor,tumX
17833,tuna,tunx
17835,tune,tun
17838,tunic,tunIk
17840,tunnel,t^nL
17841,tunny,t^ni
17842,tuque,tuk
17843,turban,tRbxn
17844,turbid,tRb|d
17845,turbine,tRb|n
17847,turbot,tRbxt
17849,tureen,tXin
17850,turf,tRf
17851,turgid,tRJ|d
17853,Turk,tRk
17854,turkey,tRki
17858,turnkey,tRnki
17865,turtle,tRtL
17867,tusk,t^sk
17868,tusked,t^skt
17869,tussle,t^sL
17870,tussock,t^sxk
17872,tutor,tutX
17875,TV,tivi
17876,twaddle,twadL
17877,twain,twen
17878,twang,tw@G
17879,tweak,twik
17880,tweed,twid
17881,tweet,twit
17886,twice,twYs
17887,twiddle,twIdL
17888,twig,twIg
17890,twill,twIl
17891,twin,twIn
17892,twine,twYn
17893,twinge,twInJ
17894,twinkle,twIGkL
17895,twirl,twRl
17896,twist,twIst
17897,twit,twIt
17898,twitch,twIC
17899,twitter,twItX
17903,tyke,tYk
17906,type,tYp
17928,umbel,^mbL
17929,umber,^mbX
17938,unable,^nebL
17966,unchain,^nCen
17988,under,^ndX
18045,undo,^ndu
18106,unknown,^non
18119,unnerve,^nRv
18149,untie,^ntY
18152,unto,^ntu
18160,up,^p
18167,upend,^pEnd
18178,upon,xpcn
18179,upper,^pX
18185,upraise,^prez
18187,upright,^prYt
18191,uproot,^prut
18208,urban,Rb|n
18209,urbane,Rben
18214,urchin,RC|n
18220,urge,RJ
18228,ursine,RsYn
18230,us,^s
18234,use,yuz
18237,usher,^SX
18248,utile,yutL
18255,utter,^tX
18259,v,vi
18277,vague,veg
18278,vail,vel
18279,vain,ven
18290,valet,v@l|t
18293,valid,v@lxd
18298,valley,v@li
18299,valor,v@lX
18307,valve,v@lv
18308,valved,v@lvd
18311,vamp,v@mp
18313,van,v@n
18315,vandal,v@ndL
18324,vapid,v@pxd
18327,vapor,vepX
18332,varia,vErix
18336,variance,vErixns
18337,variant,vErixnt
18341,varied,vErid
18347,various,vErixs
18351,vary,vEri
18353,vase,ves
18355,vassal,v@sL
18356,vast,v@st
18357,vasty,v@sti
18358,vat,v@t
18359,vatic,v@tIk
18362,vault,vclt
18363,vaunt,vcnt
18364,veal,vil
18365,vector,vEktX
18368,veer,vIr
18369,veery,vIri
18379,veiling,velIG
18380,veined,vend
18381,velar,vilX
18383,vellum,vElM
18390,venal,vinL
18392,venally,vinLi
18394,vend,vEnd
18395,vendee,vEndi
18396,vender,vEndX
18405,venial,viniL
18407,venom,vEnM
18409,venous,vin|s
18410,vent,vEnt
18416,venture,vEnCX
18423,verb,vRb
18424,verbal,vRbL
18435,verdure,vRJX
18436,verge,vRJ
18443,vermeil,vRmL
18448,vermin,vRmxn
18451,vernal,vRnL
18456,verse,vRs
18457,versed,vRst
18461,version,vRZ|n
18462,verso,vRso
18475,verve,vRv
18479,vesper,vEspX
18481,vessel,vEsL
18482,vest,vEst
18483,vestal,vEstL
18484,vestee,vEsti
18490,vestry,vEstri
18491,vesture,vEsCX
18492,vet,vEt
18493,vetch,vEC
18498,vex,vEks
18500,via,vYx
18502,viable,vYxbL
18505,vial,vYL
18513,vicar,vIkX
18517,vice,vYs
18531,victor,vIktX
18534,victory,vIktXi
18535,victual,vItL
18537,vide,vYdi
18539,video,vIdio
18540,vie,vY
18541,vier,vYX
18543,view,vyu
18546,vigil,vIJL
18550,vigor,vIgX
18551,Viking,vYkIG
18552,vile,vYl
18553,vilely,vYli
18557,villa,vIlx
18559,villain,vIl|n
18560,villein,vIlxn
18562,villi,vIlY
18563,villous,vIlxs
18564,vim,vIm
18570,vine,vYn
18573,vinous,vYn|s
18576,vinyl,vYnL
18578,violable,vYLxbL
18587,viper,vYpX
18589,viral,vYrL
18590,vireo,vIrio
18591,virgin,vRJ|n
18593,Virgo,vRgo
18596,virile,vIrL
18598,virtu,vRtu
18599,virtual,vRCuL
18600,virtue,vRCu
18605,virus,vYr|s
18619,vision,vIZ|n
18625,visor,vYzX
18633,vital,vYtL
18638,vitals,vYtLz
18660,vocal,vokL
18669,vogue,vog
18671,voice,vOs
18672,voiced,vOst
18673,void,vOd
18674,voile,vOl
18680,vole,vol
18682,volley,vali
18684,volt,volt
18698,volute,vxlut
18699,vomit,vamxt
18706,vote,vot
18708,vouch,vWC
18710,vow,vW
18711,vowel,vWL
18718,vulgar,v^lgX
18730,vulture,v^lCX
18732,wabble,wabL
18733,wacky,w@ki
18734,wad,wad
18736,waddle,wadL
18737,wade,wed
18739,wadi,wadi
18740,wafer,wefX
18741,waffle,wafL
18742,waft,waft
18743,wag,w@g
18744,wage,weJ
18745,wager,weJX
18748,waggle,w@gL
18753,waif,wef
18754,wail,wel
18755,wain,wen
18758,waist,west
18762,wait,wet
18764,waive,wev
18765,waiver,wevX
18766,wake,wek
18768,walk,wck
18769,wall,wcl
18773,walleye,wclY
18777,wallow,walo
18781,waltz,wcls
18783,wan,wan
18784,wand,wand
18785,wander,wandX
18787,wangle,w@GgL
18788,want,wcnt
18789,wanton,wcntN
18791,war,wor
18792,warble,worbL
18795,ward,word
18796,warden,wordN
18797,warder,wordX
18799,ware,wEr
18805,warm,worm
18808,warmth,wormT
18809,warn,worn
18810,warp,worp
18817,wart,wort
18820,wary,w@ri
18821,was,wxz
18822,wash,wcS
18824,washer,wcSX
18827,washy,wcSi
18828,wasp,wasp
18829,wassail,wasL
18833,watch,wcC
18834,water,wctX
18845,watery,wctXi
18846,watt,wat
18847,wattle,watL
18848,wavy,wevi
18849,wax,w@ks
18851,way,we
18854,we,wi
18855,weak,wik
18857,weal,wil
18858,weald,wild
18859,wealth,wElT
18860,wean,win
18862,wearable,w@rxbL
18863,wearer,w@rX
18865,weary,wIri
18867,weasel,wizL
18868,weather,wEDX
18875,weave,wiv
18876,web,wEb
18877,webbed,wEbd
18878,wed,wEd
18880,wedge,wEJ
18883,weed,wid
18884,weeny,wini
18885,weep,wip
18886,weevil,wivL
18887,weft,wEft
18888,weird,wIrd
18889,welch,wElC
18891,weld,wEld
18894,well,wEl
18895,welsh,wElS
18896,welt,wElt
18897,welter,wEltX
18899,wen,wEn
18900,wench,wEnC
18901,wend,wEnd
18902,went,wEnt
18903,wept,wEpt
18904,were,wX
18906,west,wEst
18908,wet,wEt
18910,whack,hw@k
18911,whale,hwel
18912,whaler,hwelX
18913,wharf,worf
18916,what,hwat
18920,wheal,hwil
18921,wheat,hwit
18924,wheeze,hwiz
18925,whelk,hwElk
18926,whelm,hwElm
18927,whelp,hwElp
18928,when,hwEn
18929,whence,hwEns
18932,where,hwEr
18943,wherry,hwEri
18944,whet,hwEt
18946,which,hwIC
18949,whicker,hwIkX
18950,whiff,hwIf
18952,Whig,hwIg
18953,while,hwYl
18956,whim,hwIm
18957,whimper,hwImpX
18962,whine,hwYn
18964,whip,hwIp
18971,whirl,hwRl
18975,whirr,hwR
18976,whish,hwIS
18977,whisk,hwIsk
18978,whisker,hwIskX
18979,whisky,hwIski
18980,whisper,hwIspX
18981,whist,hwIst
18982,whistle,hwIsL
18983,whit,hwIt
18984,white,hwYt
18989,whiten,hwYtN
18992,whither,hwIDX
18998,whittle,hwItL
18999,whizz,hwIz
19000,who,hu
19005,whom,hum
19008,whoop,hwup
19010,whore,hor
19012,whose,huz
19015,why,hwY
19016,wick,wIk
19017,wicked,wIk|d
19018,wicker,wIkX
19019,wicket,wIk|t
19021,wide,wYd
19022,widen,wYdN
19024,widow,wIdo
19025,widower,wIdoX
19026,width,wIdT
19027,wiener,winX
19028,wife,wYf
19030,wig,wIg
19032,wiggle,wIgL
19033,wight,wYt
19036,wild,wYld
19041,wile,wYl
19044,will,wIl
19046,willing,wIlIG
19048,willow,wIlo
19049,willowy,wIloi
19051,wilt,wIlt
19052,Wilton,wIltN
19053,wily,wYli
19054,wimple,wImpL
19055,win,wIn
19056,wince,wIns
19057,winch,wInC
19058,wind,wInd
19061,winder,wYndX
19067,window,wIndo
19069,windrow,wIndro
19072,windy,wIndi
19073,wine,wYn
19075,wing,wIG
19076,winged,wIGd
19078,wink,wIGk
19079,winkle,wIGkL
19080,winnow,wIno
19085,wipe,wYp
19086,wire,wYr
19090,wise,wYz
19092,wish,wIS
19093,wisp,wIsp
19096,wit,wIt
19097,witch,wIC
19100,with,wIT
19103,wither,wIDX
19104,withers,wIDXz
19106,within,wItIn
19109,withy,wIDi
19112,witted,wIt|d
19114,witting,wItIG
19115,witty,wIti
19116,wive,wYv
19117,wives,wYvz
19120,woad,wod
19121,woe,wo
19123,woful,wofL
19124,woke,wok
19126,wold,wold
19127,wolf,wUlf
19134,womb,wum
19138,wonder,w^ndX
19141,woo,wu
19142,wood,wUd
19145,wooden,wUdN
19149,woods,wUdz
19151,woodsy,wUdzi
19153,woof,wUf
19154,wool,wUl
19157,wooly,wUli
19158,woozy,wuzi
19159,word,wRd
19161,work,wRk
19168,world,wRld
19171,worm,wRm
19175,worry,wRi
19176,worse,wRs
19177,worsen,wRsN
19179,worst,wRst
19181,wort,wRt
19182,worth,wRT
19184,worthy,wRDi
19185,wound,wWnd
19186,wove,wov
19188,wraith,reT
19189,wrangle,r@GgL
19191,wrasse,r@s
19192,wrath,r@T
19193,wreath,riT
19194,wreathe,riD
19195,wreck,rEk
19196,wren,rEn
19197,wrench,rEnC
19198,wrestle,rEsL
19201,wriggle,rIgL
19202,wrinkle,rIGkL
19203,wrist,rIst
19206,writ,rIt
19207,writer,rYtX
19208,writhe,rYD
19209,writing,rYtIG
19210,written,rItN
19211,wrong,rcG
19214,wroth,rcT
19215,wrought,rct
19216,x,Eks
19230,y,wY
19231,yacht,yat
19235,yak,y@k
19236,yam,y@m
19237,yammer,y@mX
19238,yank,y@Gk
19239,Yankee,y@Gki
19240,yanqui,yaGki
19241,yap,y@p
19242,yard,yard
19244,yarn,yarn
19245,yarrow,y@ro
19246,yawl,ycl
19247,yawn,ycn
19248,yaws,ycz
19250,ye,yi
19251,yea,ye
19252,yean,yin
19253,year,yIr
19256,yearn,yRn
19257,yeast,yist
19258,yell,yEl
19259,yellow,yElo
19260,yelp,yElp
19261,yen,yEn
19262,yeoman,yomxn
19263,yes,yEs
19265,yet,yEt
19267,yield,yild
19268,yodel,yodL
19269,yoga,yogx
19271,yogi,yogi
19272,yoke,yok
19273,yokel,yokL
19274,yon,yan
19275,yonder,yandX
19276,yore,yor
19277,young,y^G
19279,younker,y^GkX
19280,yours,yorz
19282,youth,yuT
19283,yowl,yWl
19287,yucca,y^kx
19289,yule,yul
19291,yummy,y^mi
19292,z,zi
19293,zany,zeni
19294,zeal,zil
19295,zealot,zEl|t
19299,zed,zEd
19301,Zen,zEn
19304,zephyr,zEfX
19306,zero,zIro
19307,zest,zEst
19309,zinc,zIGk
19310,zing,zIG
19312,Zion,zY|n
19313,zip,zIp
19314,zipper,zIpX
19317,zither,zIDX
19322,zonal,zonL
19324,zone,zon
19325,zoned,zond
19326,zoo,zu
19328,zooid,zoOd
19332,zoom,zum
