from_node,to_node,from_ortho,to_ortho,from_phono,to_phono,type,position
5347,5834,cot,cut,kat,k^t,replace,1
5347,7274,cot,dot,kat,dat,replace,0
5347,10420,cot,got,kat,gat,replace,0
5347,11545,cot,hot,kat,hat,replace,0
5347,13017,cot,jot,kat,Jat,replace,0
5347,13141,cot,khan,kat,kan,replace,2
5347,13194,cot,kit,kat,kIt,replace,1
5347,13197,cot,kite,kat,k#t,replace,1
5347,13229,cot,knot,kat,nat,replace,0
5347,13968,cot,lot,kat,lat,replace,0
5347,15814,cot,not,kat,nat,replace,0
5347,17902,cot,pot,kat,pat,replace,0
5347,20328,cot,rot,kat,rat,replace,0
5347,21408,cot,shot,kat,Sat,replace,0
5347,26705,cot,yacht,kat,yat,replace,0
5348,5350,cottage,cotton,kat^J,kat^n,replace,4
5350,5814,cotton,curtain,kat^n,kRt^n,replace,1
5350,13200,cotton,kitten,kat^n,kIt^n,replace,1
5350,20339,cotton,rotten,kat^n,rat^n,replace,0
5354,5448,couch,cow,k$C,k$,delete,2
5354,5459,couch,cower,k$C,k$R,replace,2
5354,5465,couch,cowl,k$C,k$l,replace,2
5354,5469,couch,cows,k$C,k$z,replace,2
5354,16318,couch,ouch,k$C,$C,delete,0
5354,17928,couch,pouch,k$C,p$C,replace,0
5356,5740,cough,cuff,kaf,k^f,replace,1
5356,13141,cough,khan,kaf,kan,replace,2
5357,5418,coughed,court,k>ft,k>rt,replace,2
5357,13886,coughed,loft,k>ft,l>ft,replace,0
5357,16078,coughed,oft,k>ft,>ft,delete,0
5357,20780,coughed,scoffed,k>ft,sk>ft,insert,0
5359,5783,could,curd,kUd,kRd,replace,1
5359,10396,could,good,kUd,gUd,replace,0
5359,11456,could,hood,kUd,hUd,replace,0
5359,13149,could,kid,kUd,kId,replace,1
5359,21412,could,should,kUd,SUd,replace,0
5359,26572,could,wood,kUd,wUd,replace,0
5359,26651,could,would,kUd,wUd,replace,0
5361,5362,council,councils,k$ns^l,k$ns^lz,insert,6
5361,5364,council,counseled,k$ns^l,k$ns^ld,insert,6
5361,5366,council,counselor,k$ns^l,k$ns^lR,insert,6
5362,5363,councils,counsel,k$ns^lz,k$ns^l,delete,6
5362,5364,councils,counseled,k$ns^lz,k$ns^ld,replace,6
5362,5366,councils,counselor,k$ns^lz,k$ns^lR,replace,6
5362,5367,councils,counselors,k$ns^lz,k$ns^lRz,insert,6
5363,5364,counsel,counseled,k$ns^l,k$ns^ld,insert,6
5363,5366,counsel,counselor,k$ns^l,k$ns^lR,insert,6
5364,5366,counseled,counselor,k$ns^ld,k$ns^lR,replace,6
5366,5367,counselor,counselors,k$ns^lR,k$ns^lRz,insert,7
5368,5371,count,counter,k$nt,k$ntR,insert,4
5368,5403,count,counts,k$nt,k$nts,insert,4
5368,5404,count,county,k$nt,k$nti,insert,4
5368,15251,count,mount,k$nt,m$nt,replace,0
5371,5380,counter,countered,k$ntR,k$ntRd,insert,5
5371,5392,counter,counters,k$ntR,k$ntRz,insert,5
5371,5403,counter,counts,k$ntR,k$nts,replace,4
5371,5404,counter,county,k$ntR,k$nti,replace,4
5376,5377,counterbalance,counterbalanced,k$ntRb&l^ns,k$ntRb&l^nst,insert,11
5380,5392,countered,counters,k$ntRd,k$ntRz,replace,5
5387,5388,counterpart,counterparts,k$ntRpart,k$ntRparts,insert,9
5392,5396,counters,counties,k$ntRz,k$ntiz,replace,4
5395,5403,countess,counts,k$nt^s,k$nts,delete,4
5396,5404,counties,county,k$ntiz,k$nti,delete,5
5397,15262,counting,mounting,k$ntIN,m$ntIN,replace,0
5398,5399,countries,country,k^ntriz,k^ntri,delete,6
5403,5404,counts,county,k$nts,k$nti,replace,4
5403,15263,counts,mounts,k$nts,m$nts,replace,0
5405,5406,coup,coupe,ku,kup,insert,2
5405,5431,coup,couth,ku,kuT,insert,2
5405,5448,coup,cow,ku,k$,replace,1
5405,5474,coup,coy,ku,k%,replace,1
5405,5587,coup,crew,ku,kru,insert,1
5405,5738,coup,cue,ku,kyu,insert,1
5405,6584,coup,dew,ku,du,replace,0
5405,7163,coup,do,ku,du,replace,0
5405,7498,coup,due,ku,du,replace,0
5405,8426,coup,ewe,ku,yu,replace,0
5405,10394,coup,goo,ku,gu,replace,0
5405,12962,coup,jew,ku,Ju,replace,0
5405,13130,coup,key,ku,ki,replace,1
5405,13214,coup,knew,ku,nu,replace,0
5405,13655,coup,lieu,ku,lu,replace,0
5405,21365,coup,shoe,ku,Su,replace,0
5405,21638,coup,sioux,ku,su,replace,0
5405,23174,coup,sue,ku,su,replace,0
5405,24271,coup,to,ku,tu,replace,0
5405,24328,coup,too,ku,tu,replace,0
5405,26372,coup,who,ku,hu,replace,0
5405,26755,coup,you,ku,yu,replace,0
5405,26788,coup,zoo,ku,zu,replace,0
5406,5431,coupe,couth,kup,kuT,replace,2
5406,5770,coupe,cup,kup,k^p,replace,1
5406,11471,coupe,hoop,kup,hup,replace,0
5406,13110,coupe,keep,kup,kip,replace,1
5406,17781,coupe,poop,kup,pup,replace,0
5406,20781,coupe,scoop,kup,skup,insert,0
5406,22179,coupe,soup,kup,sup,replace,0
5407,5408,couple,coupled,k^p^l,k^p^ld,insert,5
5407,5410,couple,couples,k^p^l,k^p^lz,insert,5
5407,5736,couple,cuddle,k^p^l,k^d^l,replace,2
5408,5410,coupled,couples,k^p^ld,k^p^lz,replace,5
5412,5413,coupon,coupons,kup>n,kup>nz,insert,5
5415,5805,courier,curry,kRiR,kRi,delete,3
5416,5418,course,court,k>rs,k>rt,replace,3
5416,5425,course,courts,k>rs,k>rts,insert,3
5416,9563,course,force,k>rs,f>rs,replace,0
5416,11355,course,hoarse,k>rs,h>rs,replace,0
5416,11512,course,horse,k>rs,h>rs,replace,0
5416,22182,course,source,k>rs,s>rs,replace,0
5417,11521,courses,horses,k>rs^z,h>rs^z,replace,0
5417,22183,courses,sources,k>rs^z,s>rs^z,replace,0
5418,5425,court,courts,k>rt,k>rts,insert,4
5418,9657,court,fort,k>rt,f>rt,replace,0
5418,17819,court,port,k>rt,p>rt,replace,0
5418,18787,court,quart,k>rt,kw>rt,insert,1
5418,18788,court,quarter,k>rt,k>rtR,insert,4
