"","x"
"2948",2
"2949",1
"2950",1
"2952",0
"2961",2
"2962",0
"2963",2
"2964",1
"2970",3
"2972",0
"2973",0
"2974",0
"2976",3
"2977",1
"2979",2
"2980",0
"2981",2
"2982",3
"2984",4
"2985",3
"2986",2
"2987",2
"2988",5
"2990",2
"2991",0
"2993",2
"2995",1
"2996",3
"2999",1
"3000",1
"3001",2
"3005",1
"3007",2
"3012",2
"3013",0
"3015",0
"3018",2
"3019",2
"3023",1
"3024",4
"3025",1
"3026",1
"3027",0
"3029",1
"3030",1
"3031",1
"3032",2
"3033",2
"3039",2
"3040",3
"3041",1
"3042",1
"3045",0
"3047",6
"3048",4
"3049",1
"3050",0
"3052",2
"3053",2
"3054",1
"3055",1
"3062",1
"3064",4
"3065",1
"3066",2
"3067",1
"3069",2
"3070",3
"3071",5
"3074",1
"3075",6
"3076",3
"3077",2
"3078",2
"3079",1
"3081",1
"3082",5
"3084",2
"3085",0
"3086",2
"3087",5
"3088",1
"3089",4
"3090",4
"3091",1
"3093",1
"3095",1
"3096",8
"3097",6
"3098",5
"3099",1
"3100",0
"3111",0
"3112",1
"3113",5
"3115",1
"3116",4
"3117",0
"3118",8
"3119",0
"3120",1
"3121",4
"3122",8
"3123",2
"3124",6
"3134",1
"3136",2
"3137",1
"3139",1
"3142",4
"3144",6
"3145",5
"3146",3
"3147",3
"3148",2
"3149",5
"3150",5
"3151",1
"3152",1
"3153",0
"3154",0
"3155",6
"3158",0
"3161",2
"3169",3
"3170",1
"3172",1
"3173",4
"3174",1
"3178",5
"3181",2
"3184",1
"3185",1
"3188",1
"3192",1
"3195",3
"3196",3
"3210",0
"3217",6
"3220",2
"3221",2
"3222",2
"3223",1
"3224",4
"3225",2
"3226",2
"3227",2
"3228",1
"3230",2
"3231",1
"3233",1
"3234",1
"3235",1
"3236",6
"3238",1
"3239",2
"3240",1
"3242",1
"3247",3
"3256",1
"3257",4
"3259",1
"3261",2
"3262",5
"3267",3
"3268",1
"3271",1
"3272",1
"3273",2
"3275",2
"3277",0
"3281",2
"3284",2
"3287",1
"3288",2
"3289",3
"3290",2
"3293",6
"3295",0
"3300",0
"3307",3
"3315",4
"3321",3
"3322",2
"3323",0
"3324",1
"3325",3
"3339",2
"3340",1
"3341",1
"3351",1
"3352",1
"3353",3
"3354",1
"3355",1
"3357",8
"3363",3
"3368",0
"3369",2
"3370",1
"3373",5
"3378",2
"3379",9
"3380",4
"3381",1
"3382",1
"3391",6
"3392",1
"3393",0
"3400",2
"3402",1
"3403",2
"3404",0
"3405",0
"3416",0
"3417",0
"3418",3
"3419",3
"3420",2
"3421",3
"3422",1
"3423",1
"3424",6
"3427",1
"3429",4
"3431",6
"3432",6
"3436",2
"3440",2
"3441",1
"3442",2
"3444",1
"3445",1
"3448",3
"3451",3
"3452",2
"3453",1
"3459",4
"3461",0
"3465",4
"3468",0
"3471",1
"3475",0
"3476",4
"3478",4
"3482",0
"3484",3
"3486",3
